id	instanceid	靡備	杅講	HP捷杅	馴僻捷杅	淝茠	褒伎濬倰
0	60701	假す昹傑藷	1200	20	0.3	1	3
0	22225	鰍僧茠朘	500	4	0.3	0	4
0	22226	陓飲茠朘	500	4	0.3	0	4
0	22227	娹Ч茠朘	500	4	0.3	0	4
0	60702	假す淉泆	3000	40	0.3	1	1
0	60703	假す璋坢	1000	20	0.3	1	2
0	60704	假す璋坢	1000	20	0.3	1	2
0	60705	擇鎮	#N/A	#N/A	#N/A	1	
0	60706	擇鎮	#N/A	#N/A	#N/A	1	
0	60707	擇鎮	#N/A	#N/A	#N/A	1	
0	60708	璋坢	1000	20	0.3	1	2
0	60709	璋坢	1000	20	0.3	1	2
0	60710	шる條	700	4	0.3	1	8
0	60711	шる條	700	4	0.3	1	8
0	60712	僮璋條	700	4	0.3	1	8
0	60713	僮璋條	700	4	0.3	1	8
0	60714	шる條	700	4	0.3	1	8
0	60715	шる條	700	4	0.3	1	8
0	60716	芼る條	700	4	0.3	1	8
0	60717	芼る條	700	4	0.3	1	8
0	60718	芼る條	700	4	0.3	1	8
0	60719	芼る條	700	4	0.3	1	8
0	60720	шる條	700	4	0.3	1	8
0	60721	шる條	700	4	0.3	1	8
0	60722	僮璋條	700	4	0.3	1	8
0	60723	僮璋條	700	4	0.3	1	8
0	60724	芼る條	700	4	0.3	1	8
0	60725	芼る條	700	4	0.3	1	8
0	60726	芼る條	700	4	0.3	1	8
0	60727	芼る條	700	4	0.3	1	8
0	60728	芼る條	700	4	0.3	1	8
0	60729	芼る條	700	4	0.3	1	8
0	60730	шる條	700	4	0.3	1	8
0	60731	шる條	700	4	0.3	1	8
0	60732	僮璋條	700	4	0.3	1	8
0	60733	僮璋條	700	4	0.3	1	8
0	60734	僮璋條	700	4	0.3	1	8
0	60735	僮璋條	700	4	0.3	1	8
0	60736	僮璋條	700	4	0.3	1	8
0	60737	僮璋條	700	4	0.3	1	8
0	60738	僮璋條	700	4	0.3	1	8
0	60739	僮璋條	700	4	0.3	1	8
0	60740	僮璋條	700	4	0.3	1	8
0	60741	僮璋條	700	4	0.3	1	8
0	60742	僮璋條	700	4	0.3	1	8
0	60743	僮璋條	700	4	0.3	1	8
0	60744	僮璋條	700	4	0.3	1	8
0	60745	僮璋條	700	4	0.3	1	8
0	60746	僮璋條	700	4	0.3	1	8
0	60747	僮璋條	700	4	0.3	1	8
0	60748	僮璋條	700	4	0.3	1	8
0	60749	僮璋條	700	4	0.3	1	8
0	60750	僮璋條	700	4	0.3	1	8
0	60751	芼る條	700	4	0.3	1	8
0	60752	芼る條	700	4	0.3	1	8
0	60753	шる條	700	4	0.3	1	8
0	60754	шる條	700	4	0.3	1	8
0	60755	僮璋條	700	4	0.3	1	8
0	60756	僮璋條	700	4	0.3	1	8
0	60757	僮璋條	700	4	0.3	1	8
0	60758	僮璋條	700	4	0.3	1	8
0	60759	僮璋條	700	4	0.3	1	8
0	60760	僮璋條	700	4	0.3	1	8
0	60761	僮璋條	700	4	0.3	1	8
0	60762	僮璋條	700	4	0.3	1	8
0	60763	僮璋條	700	4	0.3	1	8
0	60764	僮璋條	700	4	0.3	1	8
0	60765	僮璋條	700	4	0.3	1	8
0	60766	僮璋條	700	4	0.3	1	8
0	60767	僮璋條	700	4	0.3	1	8
0	60768	僮璋條	700	4	0.3	1	8
0	60769	шる條	700	4	0.3	1	8
0	60770	шる條	700	4	0.3	1	8
0	60771	芼る條	700	4	0.3	1	8
0	60772	芼る條	700	4	0.3	1	8
0	60773	僮璋條	700	4	0.3	1	8
0	60774	僮璋條	700	4	0.3	1	8
0	60775	芼る條	700	4	0.3	1	8
0	60776	芼る條	700	4	0.3	1	8
0	60777	шる條	700	4	0.3	1	8
0	60778	шる條	700	4	0.3	1	8
0	60779	шる條	700	4	0.3	1	8
0	60780	шる條	700	4	0.3	1	8
0	60781	шる條	700	4	0.3	1	8
0	60782	шる條	700	4	0.3	1	8
0	60783	卼膘	2000	4	0.3	1	8
0	60784	шる條	700	4	0.3	1	8
0	60785	шる條	700	4	0.3	1	8
0	60786	僮璋條	700	4	0.3	1	8
0	60787	僮璋條	700	4	0.3	1	8
0	60788	鼠呤艙	2000	4	0.3	1	7
0	110008	挕眧茠朘	500	4	0.3	2	4
1	22225	鰍僧茠朘	500	5	0.3	0	4
1	22226	陓飲茠朘	500	5	0.3	0	4
1	22227	娹Ч茠朘	500	5	0.3	0	4
1	60701	假す昹傑藷	1200	20	0.3	1	3
1	60702	假す淉泆	3000	40	0.3	1	1
1	60703	假す璋坢	1000	20	0.3	1	2
1	60704	假す璋坢	1000	20	0.3	1	2
1	60705	擇鎮	#N/A	#N/A	#N/A	1	
1	60706	擇鎮	#N/A	#N/A	#N/A	1	
1	60707	擇鎮	#N/A	#N/A	#N/A	1	
1	60708	璋坢	1000	20	0.3	1	2
1	60709	璋坢	1000	20	0.3	1	2
1	60720	шる條	700	5	0.3	1	8
1	60721	шる條	700	5	0.3	1	8
1	60759	僮璋條	700	5	0.3	1	8
1	60760	僮璋條	700	5	0.3	1	8
1	60781	шる條	700	5	0.3	1	8
1	60782	шる條	700	5	0.3	1	8
1	60783	卼膘	2000	5	0.3	1	7
1	60784	шる條	700	5	0.3	1	8
1	60785	шる條	700	5	0.3	1	8
1	60786	僮璋條	700	5	0.3	1	8
1	60787	僮璋條	700	5	0.3	1	8
1	60788	鼠呤艙	2000	5	0.3	1	7
1	110008	挕眧茠朘	1500	8	0.3	2	4
1	120045	假す滅忐萸	1000	15	3	1	4
2	60702	假す淉泆	3000	40	0.3	1	1
