id	instanceid	Ãû³Æ	ÊýÁ¿	HP±¶Êý	¹¥»÷±¶Êý	ÕóÓª	½ÇÉ«ÀàÐÍ
0	68501	ÂÀá·	3000	40	0.3	1	7
0	68502	åó±ø	700	4	0.3	1	8
0	68503	åó±ø	700	4	0.3	1	8
0	68504	åó±ø	700	4	0.3	1	8
0	68505	åó±ø	700	4	0.3	1	8
0	68506	åó±ø	700	4	0.3	1	8
0	68507	åó±ø	700	4	0.3	1	8
0	68508	åó±ø	700	4	0.3	1	8
0	68509	åó±ø	700	4	0.3	1	8
0	68510	åó±ø	700	4	0.3	1	8
0	68511	åó±ø	700	4	0.3	1	8
0	68512	åó±ø	700	4	0.3	1	8
0	68513	åó±ø	700	4	0.3	1	8
0	68514	åó±ø	700	4	0.3	1	8
0	68515	ÖØÆï±ø	700	4	0.3	1	8
0	68516	ÖØÆï±ø	700	4	0.3	1	8
0	68517	ÖØÆï±ø	700	4	0.3	1	8
0	68518	ÖØÆï±ø	700	4	0.3	1	8
0	68519	ÖØÆï±ø	700	4	0.3	1	8
0	68520	ÖØÆï±ø	700	4	0.3	1	8
0	68521	ÖØÆï±ø	700	4	0.3	1	8
0	68522	ÖØÆï±ø	700	4	0.3	1	8
0	68523	ÖØÆï±ø	700	4	0.3	1	8
0	68524	ÖØÆï±ø	700	4	0.3	1	8
0	68525	ÖØÆï±ø	700	4	0.3	1	8
0	68526	ÖØÆï±ø	700	4	0.3	1	8
0	68527	ÖØÆï±ø	700	4	0.3	1	8
0	68528	ÖØÆï±ø	700	4	0.3	1	8
0	68529	ÖØÆï±ø	700	4	0.3	1	8
0	68530	ÖØÆï±ø	700	4	0.3	1	8
0	68531	ÖØÆï±ø	700	4	0.3	1	8
0	68532	ÖØÆï±ø	700	4	0.3	1	8
0	68533	ÖØÆï±ø	700	4	0.3	1	8
0	68534	ÖØÆï±ø	700	4	0.3	1	8
0	68535	ÖØÆï±ø	700	4	0.3	1	8
0	68536	ÖØÆï±ø	700	4	0.3	1	8
0	68537	ÖØÆï±ø	700	4	0.3	1	8
0	68538	ÖØÆï±ø	700	4	0.3	1	8
0	68539	ÖØÆï±ø	700	4	0.3	1	8
0	68540	ÖØÆï±ø	700	4	0.3	1	8
0	68541	ÖØÆï±ø	700	4	0.3	1	8
0	68542	ÖØÆï±ø	700	4	0.3	1	8
0	68543	ÖØÆï±ø	700	4	0.3	1	8
0	68544	ÖØÆï±ø	700	4	0.3	1	8
0	68545	ÖØÆï±ø	700	4	0.3	1	8
0	68546	ÖØÆï±ø	700	4	0.3	1	8
0	68547	ÖØÆï±ø	700	4	0.3	1	8
0	68548	ÖØÆï±ø	700	4	0.3	1	8
0	110369	Èç¶«ÓªÕ¯	500	4	0.3	2	4
0	130125	º£ÁêÓªÕ¯	500	4	0.3	0	4
0	130134	º£ÁêÓªÕ¯	500	4	0.3	0	4
1	68501	ÂÀá·	3000	40	0.3	1	7
1	68502	åó±ø	700	5	0.3	1	8
1	68503	åó±ø	700	5	0.3	1	8
1	68504	åó±ø	700	5	0.3	1	8
1	68505	åó±ø	700	5	0.3	1	8
1	68506	åó±ø	700	5	0.3	1	8
1	68507	åó±ø	700	5	0.3	1	8
1	68510	åó±ø	700	5	0.3	1	8
1	68511	åó±ø	700	5	0.3	1	8
1	68522	ÖØÆï±ø	700	5	0.3	1	8
1	68523	ÖØÆï±ø	700	5	0.3	1	8
1	68524	ÖØÆï±ø	700	5	0.3	1	8
1	68538	ÖØÆï±ø	700	5	0.3	1	8
1	68539	ÖØÆï±ø	700	5	0.3	1	8
1	68540	ÖØÆï±ø	700	5	0.3	1	8
1	110369	Èç¶«ÓªÕ¯	1500	8	0.3	2	4
1	120187	º£Áê·ÀÊØµã	1000	15	3	1	4
1	130125	º£ÁêÓªÕ¯	500	5	0.3	0	4
1	130134	º£ÁêÓªÕ¯	500	5	0.3	0	4
2	68501	ÂÀá·	3000	40	0.3	1	9
