id	instanceid	名称	数量	HP倍数	攻击倍数	阵营	角色类型
2	190010	吕蒙军	105	2	2	1	8
0	190060	孟达	148	1	0.1	2	13
0	190071	上庸政厅	229	1.5	2	2	1
0	190072	箭塔	119	1.5	0.5	2	2
0	190073	箭塔	119	1.5	0.5	2	2
0	190090	拒马	8	1	1	0	0
0	190091	拒马	8	1	1	0	0
0	190092	拒马	8	1	1	0	0
0	190093	拒马	8	1	1	0	0
0	190094	拒马	8	1	1	0	0
0	190095	拒马	8	1	1	0	0
0	190096	拒马	8	1	1	0	0
0	190097	水井	8	1	1	0	0
0	190098	水井	8	1	1	0	0
0	190099	上庸城门	119	1.5	2	2	3
0	190100	上庸城门	119	1.5	2	2	3
1	190020	陆逊	146	2	2	1	7
1	190021	陆逊军	105	2	2	1	8
1	190022	陆逊军	105	2	2	1	8
2	190011	吕蒙军	105	2	2	1	8
2	190012	吕蒙军	105	2	2	1	8
3	190030	徐晃	146	2	2	1	7
3	190031	曹军追兵	105	2	2	1	8
3	190032	曹军追兵	105	2	2	1	8
4	190040	曹仁	146	2	2	1	7
4	190041	曹军追兵	105	2	2	1	8
4	190042	曹军追兵	105	2	2	1	8
5	190095	拒马	8	1	1	0	0
6	190096	拒马	8	1	1	0	0
7	190080	李辅	146	2	2	1	7
7	190081	上庸守军	105	2	2	1	8
7	190082	上庸守军	105	2	2	1	8
8	190050	李辅	148	1	0.1	2	13
8	190051	上庸守军	124	1	0.1	2	12
8	190052	上庸守军	124	1	0.1	2	12
9	190080	李辅	146	2	2	1	7
10	190097	水井	8	1	1	0	0
10	190098	水井	8	1	1	0	0
11	190070	孟达	146	2	2	1	7
12	190060	孟达	248	1	0.1	2	13
