id	instanceid	名称	数量	HP倍数	攻击倍数	阵营	角色类型
0	65501	界桥政厅	3000	40	0.3	1	1
0	65502	界桥南城门	1200	20	0.3	1	3
0	65503	界桥北城门	1200	20	0.3	1	3
0	65504	界桥箭塔	1000	20	0.3	1	2
0	65505	界桥箭塔	1000	20	0.3	1	2
0	65506	麹义	3000	40	0.3	1	7
0	65507	弩兵	700	4	0.3	1	8
0	65508	弩兵	700	4	0.3	1	8
0	65509	弩兵	700	4	0.3	1	8
0	65510	弩兵	700	4	0.3	1	8
0	65511	弩兵	700	4	0.3	1	8
0	65512	先登强弩	700	4	0.3	1	8
0	65513	弩兵	700	4	0.3	1	8
0	65514	先登强弩	700	4	0.3	1	8
0	65515	弩兵	700	4	0.3	1	8
0	65516	弩兵	700	4	0.3	1	8
0	65517	弩兵	700	4	0.3	1	8
0	65518	弩兵	700	4	0.3	1	8
0	65519	先登强弩	700	4	0.3	1	8
0	65520	先登强弩	700	4	0.3	1	8
0	65521	弩兵	700	4	0.3	1	8
0	65522	弩兵	700	4	0.3	1	8
0	65523	先登强弩	700	4	0.3	1	8
0	65524	先登强弩	700	4	0.3	1	8
0	65525	弩兵	700	4	0.3	1	8
0	65526	弩兵	700	4	0.3	1	8
0	65527	弩兵	700	4	0.3	1	8
0	65528	弩兵	700	4	0.3	1	8
0	65529	弩兵	700	4	0.3	1	8
0	65530	弩兵	700	4	0.3	1	8
0	65531	先登强弩	700	4	0.3	1	8
0	65532	先登强弩	700	4	0.3	1	8
0	65533	先登强弩	700	4	0.3	1	8
0	65534	先登强弩	700	4	0.3	1	8
0	65535	先登强弩	700	4	0.3	1	8
0	65536	先登强弩	700	4	0.3	1	8
0	65537	先登强弩	700	4	0.3	1	8
0	65538	先登强弩	700	4	0.3	1	8
0	65539	先登强弩	700	4	0.3	1	8
0	65540	先登强弩	700	4	0.3	1	8
0	65541	先登强弩	700	4	0.3	1	8
0	65542	先登强弩	700	4	0.3	1	8
0	65543	先登强弩	700	4	0.3	1	8
0	65544	先登强弩	700	4	0.3	1	8
0	65545	先登强弩	700	4	0.3	1	8
0	65546	先登强弩	700	4	0.3	1	8
0	65547	先登强弩	700	4	0.3	1	8
0	65548	先登强弩	700	4	0.3	1	8
0	65549	弩兵	700	4	0.3	1	8
0	65550	弩兵	700	4	0.3	1	8
0	65551	弩兵	700	4	0.3	1	8
0	65552	弩兵	700	4	0.3	1	8
0	65553	先登强弩	700	4	0.3	1	8
0	65554	先登强弩	700	4	0.3	1	8
0	65555	弩兵	700	4	0.3	1	8
0	65556	弩兵	700	4	0.3	1	8
0	65557	弩兵	700	4	0.3	1	8
0	65558	弩兵	700	4	0.3	1	8
0	65559	弩兵	700	4	0.3	1	8
0	65560	弩兵	700	4	0.3	1	8
0	65561	先登强弩	700	4	0.3	1	8
0	65562	先登强弩	700	4	0.3	1	8
0	65563	弩兵	700	4	0.3	1	8
0	65564	弩兵	700	4	0.3	1	8
0	65565	弩兵	700	4	0.3	1	8
0	65566	弩兵	700	4	0.3	1	8
0	65567	弩兵	700	4	0.3	1	8
0	65568	弩兵	700	4	0.3	1	8
0	65569	先登强弩	700	4	0.3	1	8
0	65570	先登强弩	700	4	0.3	1	8
0	65571	弩兵	700	4	0.3	1	8
0	65572	弩兵	700	4	0.3	1	8
0	65573	先登强弩	700	4	0.3	1	8
0	65574	先登强弩	700	4	0.3	1	8
0	65575	先登强弩	700	4	0.3	1	8
0	65576	先登强弩	700	4	0.3	1	8
0	65577	先登强弩	700	4	0.3	1	8
0	65578	先登强弩	700	4	0.3	1	8
0	65579	先登强弩	700	4	0.3	1	8
0	65580	先登强弩	700	4	0.3	1	8
0	65581	先登强弩	700	4	0.3	1	8
0	65582	先登强弩	700	4	0.3	1	8
0	65583	先登强弩	700	4	0.3	1	8
0	65584	先登强弩	700	4	0.3	1	8
0	65585	先登强弩	700	4	0.3	1	8
0	65586	先登强弩	700	4	0.3	1	8
0	65587	先登强弩	700	4	0.3	1	8
0	65588	先登强弩	700	4	0.3	1	8
0	65589	先登强弩	700	4	0.3	1	8
0	65590	先登强弩	700	4	0.3	1	8
0	65591	先登强弩	700	4	0.3	1	8
0	65592	先登强弩	700	4	0.3	1	8
0	65593	弩兵	700	4	0.3	1	8
0	65594	弩兵	700	4	0.3	1	8
0	65595	弩兵	700	4	0.3	1	8
0	65596	弩兵	700	4	0.3	1	8
0	65597	弩兵	700	4	0.3	1	8
0	65598	弩兵	700	4	0.3	1	8
0	65599	弩兵	700	4	0.3	1	8
0	65600	弩兵	700	4	0.3	1	8
0	110367	大河禹营寨	500	4	0.3	2	4
0	130007	界桥营寨	500	4	0.3	0	4
0	130008	界桥营寨	500	4	0.3	0	4
1	65501	界桥政厅	3000	40	0.3	1	1
1	65502	界桥南城门	1200	20	0.3	1	3
1	65503	界桥北城门	1200	20	0.3	1	3
1	65504	界桥箭塔	1000	20	0.3	1	2
1	65505	界桥箭塔	1000	20	0.3	1	2
1	65506	麹义	3000	40	0.3	1	7
1	65511	弩兵	700	5	0.3	1	8
1	65513	弩兵	700	5	0.3	1	8
1	65531	先登强弩	700	5	0.3	1	8
1	65532	先登强弩	700	5	0.3	1	8
1	65540	先登强弩	700	5	0.3	1	8
1	65541	先登强弩	700	5	0.3	1	8
1	65573	先登强弩	700	5	0.3	1	8
