id	instanceid	Ãû³Æ	ÊýÁ¿	HP±¶Êý	¹¥»÷±¶Êý	ÕóÓª	½ÇÉ«ÀàÐÍ
0	85701	Ò¹ÀÉ±±³ÇÃÅ	1200	20	0.3	1	3
0	22248	Ò¹ÀÉÓªÕ¯	500	4	0.3	0	4
0	22249	Ò¹ÀÉÓªÕ¯	500	4	0.3	0	4
0	85702	Ò¹ÀÉÄÏ³ÇÃÅ	1200	20	0.3	1	3
0	85703	Ò¹ÀÉÎ÷³ÇÃÅ	1200	20	0.3	1	3
0	85704	Ò¹ÀÉ¼ýÂ¥	1000	20	0.3	1	2
0	85705	Ò¹ÀÉ¼ýÂ¥	1000	20	0.3	1	2
0	85706	Ò¹ÀÉÕþÌü	3000	40	0.3	1	1
0	85707	×£ÈÚ	2000	4	0.3	1	7
0	85708	¶­²èÄÇ	2000	4	0.3	1	7
0	85709	°¢»áà«	2000	4	0.3	1	7
0	85710	¹­¼ý±ø	700	4	0.3	1	8
0	85711	¹­¼ý±ø	700	4	0.3	1	8
0	85712	¹­¼ý±ø	700	4	0.3	1	8
0	85713	¹­¼ý±ø	700	4	0.3	1	8
0	85714	¹­¼ý±ø	700	4	0.3	1	8
0	85715	¹­¼ý±ø	700	4	0.3	1	8
0	85716	¹­¼ý±ø	700	4	0.3	1	8
0	85717	¹­¼ý±ø	700	4	0.3	1	8
0	85718	¹­¼ý±ø	700	4	0.3	1	8
0	85719	¹­¼ý±ø	700	4	0.3	1	8
0	85720	¹­¼ý±ø	700	4	0.3	1	8
0	85721	¹­¼ý±ø	700	4	0.3	1	8
0	85722	¹­¼ý±ø	700	4	0.3	1	8
0	85723	¹­¼ý±ø	700	4	0.3	1	8
0	85724	¹­¼ý±ø	700	4	0.3	1	8
0	85725	¹­¼ý±ø	700	4	0.3	1	8
0	85726	¹­¼ý±ø	700	4	0.3	1	8
0	85727	¹­¼ý±ø	700	4	0.3	1	8
0	85728	¹­¼ý±ø	700	4	0.3	1	8
0	85729	¹­¼ý±ø	700	4	0.3	1	8
0	85730	¹­¼ý±ø	700	4	0.3	1	8
0	85731	¹­¼ý±ø	700	4	0.3	1	8
0	85732	¹­¼ý±ø	700	4	0.3	1	8
0	85733	¹­¼ý±ø	700	4	0.3	1	8
0	85734	¹­¼ý±ø	700	4	0.3	1	8
0	85735	¹­¼ý±ø	700	4	0.3	1	8
0	85736	¹­¼ý±ø	700	4	0.3	1	8
0	85737	¹­¼ý±ø	700	4	0.3	1	8
0	85738	¹­¼ý±ø	700	4	0.3	1	8
0	85739	¹­¼ý±ø	700	4	0.3	1	8
0	85740	·Éµ¶±ø	700	4	0.3	1	8
0	85741	·Éµ¶±ø	700	4	0.3	1	8
0	85742	·Éµ¶±ø	700	4	0.3	1	8
0	85743	·Éµ¶±ø	700	4	0.3	1	8
0	85744	Âù±ø	700	4	0.3	1	8
0	85745	Âù±ø	700	4	0.3	1	8
0	85746	Ïó±ø	700	4	0.3	1	8
0	85747	Ïó±ø	700	4	0.3	1	8
0	85748	Ïó±ø	700	4	0.3	1	8
0	85749	Ïó±ø	700	4	0.3	1	8
0	85750	ÖØÆï±ø	700	4	0.3	1	8
0	85751	ÖØÆï±ø	700	4	0.3	1	8
0	85752	Âù±ø	700	4	0.3	1	8
0	85753	Âù±ø	700	4	0.3	1	8
0	85754	Âù±ø	700	4	0.3	1	8
0	85755	Âù±ø	700	4	0.3	1	8
0	85756	Âù±ø	700	4	0.3	1	8
0	85757	Âù±ø	700	4	0.3	1	8
0	85758	Âù±ø	700	4	0.3	1	8
0	85759	Âù±ø	700	4	0.3	1	8
0	85760	Âù±ø	700	4	0.3	1	8
0	85761	Âù±ø	700	4	0.3	1	8
0	85762	Âù±ø	700	4	0.3	1	8
0	85763	Âù±ø	700	4	0.3	1	8
0	85764	Âù±ø	700	4	0.3	1	8
0	85765	Âù±ø	700	4	0.3	1	8
0	85766	Âù±ø	700	4	0.3	1	8
0	85767	Âù±ø	700	4	0.3	1	8
0	85768	Âù±ø	700	4	0.3	1	8
0	85769	Âù±ø	700	4	0.3	1	8
0	85770	Âù±ø	700	4	0.3	1	8
0	85771	Âù±ø	700	4	0.3	1	8
0	85772	Âù±ø	700	4	0.3	1	8
0	85773	Âù±ø	700	4	0.3	1	8
0	85774	Âù±ø	700	4	0.3	1	8
0	85775	Âù±ø	700	4	0.3	1	8
0	85776	Ïó±ø	700	4	0.3	1	8
0	85777	Ïó±ø	700	4	0.3	1	8
0	85778	Ïó±ø	700	4	0.3	1	8
0	85779	Ïó±ø	700	4	0.3	1	8
0	85780	Ïó±ø	700	4	0.3	1	8
0	85781	ÖØÆï±ø	700	4	0.3	1	8
0	85782	ÖØÆï±ø	700	4	0.3	1	8
0	85783	ÖØÆï±ø	700	4	0.3	1	8
0	85784	ÖØÆï±ø	700	4	0.3	1	8
0	85785	ÖØÆï±ø	700	4	0.3	1	8
0	85786	ÖØÆï±ø	700	4	0.3	1	8
