id	instanceid	Ãû³Æ	ÊýÁ¿	HP±¶Êý	¹¥»÷±¶Êý	ÕóÓª	½ÇÉ«ÀàÐÍ
0	61901	ÐþÝËÎ÷³ÇÃÅ	1200	20	0.3	1	3
0	22420	ÐþÝËÓªÕ¯	500	4	0.3	0	4
0	22421	ÐþÝËÓªÕ¯	500	4	0.3	0	4
0	22422	ÐþÝËÓªÕ¯	500	4	0.3	0	4
0	61902	ÐþÝË¶«³ÇÃÅ	1200	20	0.3	1	3
0	61903	ÐþÝËÄÏ³ÇÃÅ	1200	20	0.3	1	3
0	61904	ÐþÝËÕþÌü	3000	40	0.3	1	1
0	61905	ÐþÝË¼ýËþ	1000	20	0.3	1	2
0	61906	ÐþÝË¼ýËþ	1000	20	0.3	1	2
0	61907	¹¢ÁÙ	2000	4	0.3	1	7
0	61908	¹­¼ý±ø	700	4	0.3	1	8
0	61909	¹­¼ý±ø	700	4	0.3	1	8
0	61910	¹­¼ý±ø	700	4	0.3	1	8
0	61911	¹­¼ý±ø	700	4	0.3	1	8
0	61912	ÖØÆï±ø	700	4	0.3	1	8
0	61913	ÖØÆï±ø	700	4	0.3	1	8
0	61914	ÖØÆï±ø	700	4	0.3	1	8
0	61915	ÖØÆï±ø	700	4	0.3	1	8
0	61916	¹­¼ý±ø	700	4	0.3	1	8
0	61917	¹­¼ý±ø	700	4	0.3	1	8
0	61918	¹­¼ý±ø	700	4	0.3	1	8
0	61919	¹­¼ý±ø	700	4	0.3	1	8
0	61920	¹­¼ý±ø	700	4	0.3	1	8
0	61921	¹­¼ý±ø	700	4	0.3	1	8
0	61922	¹­¼ý±ø	700	4	0.3	1	8
0	61923	¹­¼ý±ø	700	4	0.3	1	8
0	61924	¹­¼ý±ø	700	4	0.3	1	8
0	61925	Í»Æï	700	4	0.3	1	8
0	61926	½¯Ææ	2000	4	0.3	1	7
0	61927	¹­¼ý±ø	700	4	0.3	1	8
0	61928	¹­¼ý±ø	700	4	0.3	1	8
0	61929	¹­¼ý±ø	700	4	0.3	1	8
