id	instanceid	Ãû³Æ	ÊýÁ¿	HP±¶Êý	¹¥»÷±¶Êý	ÕóÓª	½ÇÉ«ÀàÐÍ
0	69201	ÈÎ³ÇÎ÷³ÇÃÅ	1200	20	0.3	1	3
0	22356	¿º¸¸ÓªÕ¯	500	4	0.3	0	4
0	22357	ÈÎ³ÇÎ÷ÄÏÓªÕ¯	500	4	0.3	0	4
0	22358	ÈÎ³ÇÎ÷ÓªÕ¯	500	4	0.3	0	4
0	22359	ÈÎ³Ç±±ÓªÕ¯	500	4	0.3	0	4
0	69202	ÈÎ³ÇÄÏ³ÇÃÅ	1200	20	0.3	1	3
0	69203	ÈÎ³Ç³Ç±±ÃÅ	1200	20	0.3	1	3
0	69204	ÈÎ³ÇÕþÌü	3000	40	0.3	1	1
0	69205	ÈÎ³Ç¼ýËþ	1000	20	0.3	1	2
0	69206	ÈÎ³Ç¼ýËþ	1000	20	0.3	1	2
0	69207	Ö£Ëì	2000	4	0.3	1	7
0	69208	ÇÇÓð	2000	4	0.3	1	7
0	69209	Ö£Ïê	2000	4	0.3	1	7
0	69210	ÇÇØ·	2000	4	0.3	1	7
0	69211	åó±ø	700	4	0.3	1	8
0	69212	åó±ø	700	4	0.3	1	8
0	69213	åó±ø	700	4	0.3	1	8
0	69214	åó±ø	700	4	0.3	1	8
0	69215	åó±ø	700	4	0.3	1	8
0	69216	åó±ø	700	4	0.3	1	8
0	69217	åó±ø	700	4	0.3	1	8
0	69218	åó±ø	700	4	0.3	1	8
0	69219	åó±ø	700	4	0.3	1	8
0	69220	åó±ø	700	4	0.3	1	8
0	69221	åó±ø	700	4	0.3	1	8
0	69222	åó±ø	700	4	0.3	1	8
0	69223	åó±ø	700	4	0.3	1	8
0	69224	åó±ø	700	4	0.3	1	8
0	69225	åó±ø	700	4	0.3	1	8
0	69226	åó±ø	700	4	0.3	1	8
0	69227	åó±ø	700	4	0.3	1	8
0	69228	åó±ø	700	4	0.3	1	8
0	69229	åó±ø	700	4	0.3	1	8
0	69230	åó±ø	700	4	0.3	1	8
0	69231	åó±ø	700	4	0.3	1	8
0	69232	åó±ø	700	4	0.3	1	8
0	69233	åó±ø	700	4	0.3	1	8
0	69234	åó±ø	700	4	0.3	1	8
0	69235	åó±ø	700	4	0.3	1	8
0	69236	åó±ø	700	4	0.3	1	8
0	69237	åó±ø	700	4	0.3	1	8
0	69238	åó±ø	700	4	0.3	1	8
0	69239	åó±ø	700	4	0.3	1	8
0	69240	åó±ø	700	4	0.3	1	8
0	69241	åó±ø	700	4	0.3	1	8
0	69242	åó±ø	700	4	0.3	1	8
0	69243	åó±ø	700	4	0.3	1	8
0	69244	åó±ø	700	4	0.3	1	8
0	69245	åó±ø	700	4	0.3	1	8
0	69246	åó±ø	700	4	0.3	1	8
0	69247	åó±ø	700	4	0.3	1	8
0	69248	åó±ø	700	4	0.3	1	8
0	69249	åó±ø	700	4	0.3	1	8
0	69250	åó±ø	700	4	0.3	1	8
0	69251	³¤êª±ø	700	4	0.3	1	8
0	69252	³¤êª±ø	700	4	0.3	1	8
0	69253	åó±ø	700	4	0.3	1	8
0	69254	åó±ø	700	4	0.3	1	8
0	69255	³¤êª±ø	700	4	0.3	1	8
0	69256	åó±ø	700	4	0.3	1	8
0	69257	åó±ø	700	4	0.3	1	8
0	69258	³¤êª±ø	700	4	0.3	1	8
0	69259	³¤êª±ø	700	4	0.3	1	8
0	69260	åó±ø	700	4	0.3	1	8
0	69261	åó±ø	700	4	0.3	1	8
0	69262	³¤êª±ø	700	4	0.3	1	8
0	69263	åó±ø	700	4	0.3	1	8
0	69264	åó±ø	700	4	0.3	1	8
0	69265	³¤êª±ø	700	4	0.3	1	8
0	69266	³¤êª±ø	700	4	0.3	1	8
0	69267	åó±ø	700	4	0.3	1	8
0	69268	³¤êª±ø	700	4	0.3	1	8
0	69269	³¤êª±ø	700	4	0.3	1	8
0	69270	³¤êª±ø	700	4	0.3	1	8
0	69271	³¤êª±ø	700	4	0.3	1	8
0	69272	³¤êª±ø	700	4	0.3	1	8
0	69273	ÇáÆï±ø	700	4	0.3	1	8
0	69274	³¤êª±ø	700	4	0.3	1	8
0	69275	³¤êª±ø	700	4	0.3	1	8
0	69276	³¤êª±ø	700	4	0.3	1	8
0	69277	³¤êª±ø	700	4	0.3	1	8
0	69278	³¤êª±ø	700	4	0.3	1	8
0	69279	³¤êª±ø	700	4	0.3	1	8
0	69280	³¤êª±ø	700	4	0.3	1	8
0	69281	³¤êª±ø	700	4	0.3	1	8
0	69282	³¤êª±ø	700	4	0.3	1	8
0	69283	åó±ø	700	4	0.3	1	8
0	69284	åó±ø	700	4	0.3	1	8
0	69285	ÇáÆï±ø	700	4	0.3	1	8
0	69286	ÇáÆï±ø	700	4	0.3	1	8
0	69287	³¤êª±ø	700	4	0.3	1	8
0	69288	³¤êª±ø	700	4	0.3	1	8
0	69289	åó±ø	700	4	0.3	1	8
0	69290	åó±ø	700	4	0.3	1	8
0	69291	åó±ø	700	4	0.3	1	8
0	69292	ÇáÆï±ø	700	4	0.3	1	8
0	69293	ÇáÆï±ø	700	4	0.3	1	8
0	69294	³¤êª±ø	700	4	0.3	1	8
0	69295	³¤êª±ø	700	4	0.3	1	8
0	69296	³¤êª±ø	700	4	0.3	1	8
0	69297	åó±ø	700	4	0.3	1	8
0	69298	åó±ø	700	4	0.3	1	8
