id	instanceid	靡備	杅講	HP捷杅	馴僻捷杅	淝茠	褒伎濬倰
0	67801	輕秝淉泆	3000	40	0.3	1	1
0	22254	輕秝鰍茠朘	500	4	0.3	0	4
0	22255	剢鍬茠朘	500	4	0.3	0	4
0	22256	輕秝陲茠朘	500	4	0.3	0	4
0	67802	輕秝璋坢	1000	20	0.3	1	2
0	67803	輕秝璋坢	1000	20	0.3	1	2
0	67804	輕秝鰍傑藷	1200	20	0.3	1	3
0	67805	輕秝陲傑藷	1200	20	0.3	1	3
0	67806	譚滂	2000	4	0.3	1	7
0	67807	笭祭條	700	4	0.3	1	8
0	67808	笭祭條	700	4	0.3	1	8
0	67809	殢條	700	4	0.3	1	8
0	67810	殢條	700	4	0.3	1	8
0	67811	酗磢條	700	4	0.3	1	8
0	67812	酗磢條	700	4	0.3	1	8
0	67813	酗磢條	700	4	0.3	1	8
0	67814	酗磢條	700	4	0.3	1	8
0	67815	笭祭條	700	4	0.3	1	8
0	67816	笭祭條	700	4	0.3	1	8
0	67817	酗磢條	700	4	0.3	1	8
0	67818	酗磢條	700	4	0.3	1	8
0	67819	酗磢條	700	4	0.3	1	8
0	67820	酗磢條	700	4	0.3	1	8
0	67821	酗磢條	700	4	0.3	1	8
0	67822	酗磢條	700	4	0.3	1	8
0	67823	酗磢條	700	4	0.3	1	8
0	67824	酗磢條	700	4	0.3	1	8
0	67825	酗磢條	700	4	0.3	1	8
0	67826	羚т	2000	4	0.3	1	7
0	67827	笭祭條	700	4	0.3	1	8
0	67828	笭祭條	700	4	0.3	1	8
0	67829	殢條	700	4	0.3	1	8
0	67830	殢條	700	4	0.3	1	8
0	67831	殢條	700	4	0.3	1	8
0	67832	殢條	700	4	0.3	1	8
0	67833	殢條	700	4	0.3	1	8
0	67834	殢條	700	4	0.3	1	8
0	67835	殢條	700	4	0.3	1	8
0	67836	殢條	700	4	0.3	1	8
0	67837	殢條	700	4	0.3	1	8
0	67838	殢條	700	4	0.3	1	8
0	67839	殢條	700	4	0.3	1	8
0	67840	殢條	700	4	0.3	1	8
0	67841	殢條	700	4	0.3	1	8
0	67842	殢條	700	4	0.3	1	8
0	67843	殢條	700	4	0.3	1	8
0	67844	殢條	700	4	0.3	1	8
0	67845	殢條	700	4	0.3	1	8
0	67846	殢條	700	4	0.3	1	8
0	67847	殢條	700	4	0.3	1	8
0	67848	殢條	700	4	0.3	1	8
0	67849	殢條	700	4	0.3	1	8
0	67850	殢條	700	4	0.3	1	8
0	67851	羚情	2000	4	0.3	1	7
0	67852	酗磢條	700	4	0.3	1	8
0	67853	酗磢條	700	4	0.3	1	8
0	67854	酗磢條	700	4	0.3	1	8
0	67855	酗磢條	700	4	0.3	1	8
0	67856	酗磢條	700	4	0.3	1	8
0	67857	酗磢條	700	4	0.3	1	8
0	67858	酗磢條	700	4	0.3	1	8
0	67859	酗磢條	700	4	0.3	1	8
0	67860	酗磢條	700	4	0.3	1	8
0	67861	酗磢條	700	4	0.3	1	8
0	67862	酗磢條	700	4	0.3	1	8
0	67863	酗磢條	700	4	0.3	1	8
0	67864	酗磢條	700	4	0.3	1	8
0	67865	酗磢條	700	4	0.3	1	8
0	67866	酗磢條	700	4	0.3	1	8
0	67867	酗磢條	700	4	0.3	1	8
0	67868	羚蔬	2000	4	0.3	1	7
0	67869	璋瞼	1000	20	0.3	1	2
0	67870	笭祭條	700	4	0.3	1	8
0	67871	笭祭條	700	4	0.3	1	8
0	67872	шる條	700	4	0.3	1	8
0	67873	шる條	700	4	0.3	1	8
0	67874	шる條	700	4	0.3	1	8
0	110079	輕ひ茠朘	500	4	0.3	2	4
1	22254	輕秝鰍茠朘	500	5	0.3	0	4
1	22255	剢鍬茠朘	500	5	0.3	0	4
1	22256	輕秝陲茠朘	500	5	0.3	0	4
1	67801	輕秝淉泆	3000	40	0.3	1	1
1	67802	輕秝璋坢	1000	20	0.3	1	2
1	67803	輕秝璋坢	1000	20	0.3	1	2
1	67804	輕秝鰍傑藷	1200	20	0.3	1	3
1	67805	輕秝陲傑藷	1200	20	0.3	1	3
1	67806	譚滂	2000	5	0.3	1	7
1	67807	笭祭條	700	5	0.3	1	8
1	67808	笭祭條	700	5	0.3	1	8
1	67809	殢條	700	5	0.3	1	8
1	67810	殢條	700	5	0.3	1	8
1	67835	殢條	700	5	0.3	1	8
1	67836	殢條	700	5	0.3	1	8
1	67845	殢條	700	5	0.3	1	8
1	67846	殢條	700	5	0.3	1	8
1	67869	璋瞼	1000	20	0.3	1	2
1	110079	輕ひ茠朘	500	5	0.3	2	4
1	120075	輕秝滅忐萸	1000	15	3	1	4
2	67801	輕秝淉泆	3000	40	0.3	1	1
