id	instanceid	Ãû³Æ	ÊýÁ¿	HP±¶Êý	¹¥»÷±¶Êý	ÕóÓª	½ÇÉ«ÀàÐÍ
0	79101	ÁÙä¬Î÷³ÇÃÅ	1200	20	0.3	1	3
0	22403	ÁÙä¬ÄÏÓªÕ¯	500	4	0.3	0	4
0	79102	ÁÙä¬ÄÏ³ÇÃÅ	1200	20	0.3	1	3
0	79103	ÁÙä¬¶«³ÇÃÅ	1200	20	0.3	1	3
0	79104	ÁÙä¬ÕþÌü	3000	40	0.3	1	1
0	79105	ÁÙä¬¼ýËþ	1000	20	0.3	1	2
0	79106	ÁÙä¬¼ýËþ	1000	20	0.3	1	2
0	79107	¼ýËþ	1000	20	0.3	1	2
0	79108	ÖØ²½±ø	700	4	0.3	1	8
0	79109	ÖØ²½±ø	700	4	0.3	1	8
0	79110	Î÷Á¹ÌúÆï	700	4	0.3	1	8
0	79111	Î÷Á¹ÌúÆï	700	4	0.3	1	8
0	79112	Î÷Á¹ÌúÆï	700	4	0.3	1	8
0	79113	Î÷Á¹ÌúÆï	700	4	0.3	1	8
0	79114	Î÷Á¹ÌúÆï	700	4	0.3	1	8
0	79115	Î÷Á¹ÌúÆï	700	4	0.3	1	8
0	79116	±êÇ¹±ø	700	4	0.3	1	8
0	79117	±êÇ¹±ø	700	4	0.3	1	8
0	79118	¶­·¼	2000	4	0.3	1	7
0	79119	åó±ø	700	4	0.3	1	8
0	79120	åó±ø	700	4	0.3	1	8
0	79121	åó±ø	700	4	0.3	1	8
0	79122	±êÇ¹±ø	700	4	0.3	1	8
0	79123	±êÇ¹±ø	700	4	0.3	1	8
0	79124	±êÇ¹±ø	700	4	0.3	1	8
0	79125	¶­Èð	2000	4	0.3	1	7
0	79126	Î÷Á¹ÌúÆï	700	4	0.3	1	8
0	79127	±êÇ¹±ø	700	4	0.3	1	8
0	79128	±êÇ¹±ø	700	4	0.3	1	8
0	79129	±êÇ¹±ø	700	4	0.3	1	8
0	79130	¶­´æ	2000	4	0.3	1	7
0	79131	åó±ø	700	4	0.3	1	8
0	79132	åó±ø	700	4	0.3	1	8
0	79133	åó±ø	700	4	0.3	1	8
0	79134	åó±ø	700	4	0.3	1	8
0	79135	åó±ø	700	4	0.3	1	8
0	79136	åó±ø	700	4	0.3	1	8
0	79137	åó±ø	700	4	0.3	1	8
0	79138	åó±ø	700	4	0.3	1	8
0	79139	åó±ø	700	4	0.3	1	8
0	79140	åó±ø	700	4	0.3	1	8
0	79141	åó±ø	700	4	0.3	1	8
0	79142	åó±ø	700	4	0.3	1	8
0	79143	åó±ø	700	4	0.3	1	8
0	79144	åó±ø	700	4	0.3	1	8
0	79145	åó±ø	700	4	0.3	1	8
0	79146	åó±ø	700	4	0.3	1	8
0	79147	åó±ø	700	4	0.3	1	8
0	79148	åó±ø	700	4	0.3	1	8
0	79149	åó±ø	700	4	0.3	1	8
0	79150	åó±ø	700	4	0.3	1	8
0	79151	åó±ø	700	4	0.3	1	8
0	79152	åó±ø	700	4	0.3	1	8
0	79153	åó±ø	700	4	0.3	1	8
0	79154	åó±ø	700	4	0.3	1	8
0	79155	åó±ø	700	4	0.3	1	8
0	79156	åó±ø	700	4	0.3	1	8
0	79157	åó±ø	700	4	0.3	1	8
0	79158	åó±ø	700	4	0.3	1	8
0	79159	åó±ø	700	4	0.3	1	8
0	79160	åó±ø	700	4	0.3	1	8
0	79161	åó±ø	700	4	0.3	1	8
