id	instanceid	名称	数量	HP倍数	攻击倍数	阵营	角色类型
0	78301	上邽东城门	1200	20	0.3	1	3
0	22409	上邽东营寨	500	4	0.3	0	4
0	78302	上邽西城门	1200	20	0.3	1	3
0	78303	上邽政厅	3000	40	0.3	1	1
0	78304	上邽箭塔	1000	20	0.3	1	2
0	78305	上邽箭塔	1000	20	0.3	1	2
0	78306	成宜	2000	4	0.3	1	7
0	78307	重步兵	700	4	0.3	1	8
0	78308	重步兵	700	4	0.3	1	8
0	78309	重步兵	700	4	0.3	1	8
0	78310	重步兵	700	4	0.3	1	8
0	78311	弓箭兵	700	4	0.3	1	8
0	78312	弓箭兵	700	4	0.3	1	8
0	78313	弓箭兵	700	4	0.3	1	8
0	78314	弓箭兵	700	4	0.3	1	8
0	78315	弓箭兵	700	4	0.3	1	8
0	78316	弓箭兵	700	4	0.3	1	8
0	78317	弩兵	700	4	0.3	1	8
0	78318	弩兵	700	4	0.3	1	8
0	78319	弩兵	700	4	0.3	1	8
0	78320	弩兵	700	4	0.3	1	8
0	78321	成双	2000	4	0.3	1	7
0	78322	弓箭兵	700	4	0.3	1	8
0	78323	弓箭兵	700	4	0.3	1	8
0	78324	弓箭兵	700	4	0.3	1	8
0	78325	弓箭兵	700	4	0.3	1	8
0	78326	重步兵	700	4	0.3	1	8
0	78327	重步兵	700	4	0.3	1	8
0	78328	弩兵	700	4	0.3	1	8
0	78329	弩兵	700	4	0.3	1	8
0	78330	弩兵	700	4	0.3	1	8
0	78331	弩兵	700	4	0.3	1	8
0	78332	弩兵	700	4	0.3	1	8
0	78333	弩兵	700	4	0.3	1	8
0	78334	弩兵	700	4	0.3	1	8
0	78335	弩兵	700	4	0.3	1	8
0	78336	弩兵	700	4	0.3	1	8
0	78337	弩兵	700	4	0.3	1	8
0	78338	李相恨	2000	4	0.3	1	7
0	78339	弓箭兵	700	4	0.3	1	8
0	78340	弓箭兵	700	4	0.3	1	8
0	78341	弓箭兵	700	4	0.3	1	8
0	78342	弓箭兵	700	4	0.3	1	8
0	78343	弓箭兵	700	4	0.3	1	8
0	78344	弓箭兵	700	4	0.3	1	8
0	78345	弩兵	700	4	0.3	1	8
0	78346	弩兵	700	4	0.3	1	8
0	78347	弩兵	700	4	0.3	1	8
0	78348	弩兵	700	4	0.3	1	8
0	78349	弩兵	700	4	0.3	1	8
0	78350	弩兵	700	4	0.3	1	8
0	78351	弩兵	700	4	0.3	1	8
0	78352	弩兵	700	4	0.3	1	8
0	78353	上邽西营寨	500	4	0.3	0	4
0	78354	重步兵	700	4	0.3	1	8
0	78355	重步兵	700	4	0.3	1	8
0	78356	弩兵	700	4	0.3	1	8
0	78357	弩兵	700	4	0.3	1	8
0	78358	箭楼	1000	20	0.3	1	2
0	78359	重步兵	700	4	0.3	1	8
0	78360	重步兵	700	4	0.3	1	8
0	78361	弩兵	700	4	0.3	1	8
0	78362	弩兵	700	4	0.3	1	8
0	78363	弩兵	700	4	0.3	1	8
0	78364	弩兵	700	4	0.3	1	8
0	78365	重步兵	700	4	0.3	1	8
0	78366	重步兵	700	4	0.3	1	8
0	78367	 重骑兵	700	4	0.3	1	8
0	78368	重步兵	700	4	0.3	1	8
0	78369	弩兵	700	4	0.3	1	8
0	78370	弩兵	700	4	0.3	1	8
0	78371	弩兵	700	4	0.3	1	8
0	78372	弩兵	700	4	0.3	1	8
0	78373	重步兵	700	4	0.3	1	8
0	78374	重步兵	700	4	0.3	1	8
0	78375	重骑兵	700	4	0.3	1	8
0	78376	重步兵	700	4	0.3	1	8
0	78377	重步兵	700	4	0.3	1	8
0	78378	弩兵	700	4	0.3	1	8
0	78379	弩兵	700	4	0.3	1	8
0	78380	弩兵	700	4	0.3	1	8
0	78381	弩兵	700	4	0.3	1	8
0	110173	木门营寨	500	4	0.3	2	4
1	22409	上邽东营寨	500	5	0.3	0	4
1	78301	上邽东城门	1200	20	0.3	1	3
1	78302	上邽西城门	1200	20	0.3	1	3
1	78303	上邽政厅	3000	40	0.3	1	1
1	78304	上邽箭塔	1000	20	0.3	1	2
1	78305	上邽箭塔	1000	20	0.3	1	2
1	78306	成宜	2000	5	0.3	1	7
1	78307	重步兵	700	5	0.3	1	8
1	78308	重步兵	700	5	0.3	1	8
1	78309	重步兵	700	5	0.3	1	8
1	78310	重步兵	700	5	0.3	1	8
1	78311	弓箭兵	700	5	0.3	1	8
1	78312	弓箭兵	700	5	0.3	1	8
1	78317	弩兵	700	5	0.3	1	8
1	78318	弩兵	700	5	0.3	1	8
1	78319	弩兵	700	5	0.3	1	8
1	78320	弩兵	700	5	0.3	1	8
1	78334	弩兵	700	5	0.3	1	8
1	78335	弩兵	700	5	0.3	1	8
1	78345	弩兵	700	5	0.3	1	8
1	78346	弩兵	700	5	0.3	1	8
1	78353	上邽西营寨	500	5	0.3	0	4
1	110173	木门营寨	1500	8	0.3	2	4
1	120003	上邽防守点	1000	15	3	1	4
2	78303	上邽政厅	3000	40	0.3	1	1
10	110174	段谷营寨	500	5	0.3	2	4
10	110174	段谷营寨	500	5	0.3	2	4
