id	instanceid	名称	数量	HP倍数	攻击倍数	阵营	角色类型
0	205001	襄平城门	14	1	1	0	0
0	205002	襄平城门	14	1	1	0	0
0	205003	襄平政厅	2154	1.5	2	1	1
0	205004	襄平箭楼	1436	1.5	0.5	1	2
0	205005	襄平箭楼	1436	1.5	0.5	1	2
0	205006	严颜	431	2	2	1	7
0	205011	江洲军	359	2	2	1	8
0	205012	江洲军	359	2	2	1	8
0	205013	江洲军	359	2	2	1	8
0	205014	江洲军	359	2	2	1	8
0	205015	江洲军	359	2	2	1	8
0	205016	江洲军	359	2	2	1	8
0	205017	江洲军	359	2	2	1	8
0	205018	江洲军	359	2	2	1	8
0	205019	江洲军	359	2	2	1	8
0	205020	严厉	431	2	2	1	7
0	205021	江洲军	359	2	2	1	8
0	205022	江洲军	359	2	2	1	8
0	205023	水井	14	1	1	0	0
0	205024	拒马	14	1	1	0	0
0	205025	拒马	14	1	1	0	0
0	205026	拒马	14	1	1	0	0
0	205027	神秘宝箱	14	1	1	0	0
1	205007	严颜	431	2	2	1	7
1	205008	江洲伏军	359	2	2	1	8
1	205009	江洲伏军	359	2	2	1	8
2	205010	严颜	3591	1	0.1	2	13
3	205014	江洲军	359	2	2	1	8
3	205015	江洲军	359	2	2	1	8
3	205016	江洲军	359	2	2	1	8
3	205017	江洲军	359	2	2	1	8
3	205018	江洲军	359	2	2	1	8
3	205019	江洲军	359	2	2	1	8
3	205001	襄平城门	1436	1.5	2	1	3
4	205024	拒马	14	1	1	0	0
5	205001	襄平城门	1436	1.5	2	1	3
6	205006	严颜	431	2	2	1	7
7	205020	严厉	431	2	2	1	7
