id	instanceid	靡備	杅講	HP捷杅	馴僻捷杅	淝茠	褒伎濬倰
0	74001	嬝埻淉泆	3000	40	0.3	1	1
0	22203	嬝埻控茠朘	500	4	0.3	0	4
0	22204	昹假栠茠朘	500	4	0.3	0	4
0	74002	嬝埻璋坢	1000	20	0.3	1	2
0	74003	嬝埻璋坢	1000	20	0.3	1	2
0	74004	嬝埻陲傑藷	1200	20	0.3	1	3
0	74005	嬝埻控傑藷	1200	20	0.3	1	3
0	74006	璋坢	1000	20	0.3	1	2
0	74007	僮璋條	700	4	0.3	1	8
0	74008	僮璋條	700	4	0.3	1	8
0	74009	僮璋條	700	4	0.3	1	8
0	74010	僮璋條	700	4	0.3	1	8
0	74011	шる條	700	4	0.3	1	8
0	74012	шる條	700	4	0.3	1	8
0	74013	珅衾籵	2000	4	0.3	1	7
0	74014	шる條	700	4	0.3	1	8
0	74015	шる條	700	4	0.3	1	8
0	74016	шる條	700	4	0.3	1	8
0	74017	шる條	700	4	0.3	1	8
0	74018	珅衾縒	2000	4	0.3	1	7
0	74019	僮璋條	700	4	0.3	1	8
0	74020	僮璋條	700	4	0.3	1	8
0	74021	酗磢條	700	4	0.3	1	8
0	74022	酗磢條	700	4	0.3	1	8
0	74023	珅衾葩	2000	4	0.3	1	7
0	74024	僮璋條	700	4	0.3	1	8
0	74025	僮璋條	700	4	0.3	1	8
0	74026	僮璋條	700	4	0.3	1	8
0	74027	僮璋條	700	4	0.3	1	8
0	74028	僮璋條	700	4	0.3	1	8
0	74029	僮璋條	700	4	0.3	1	8
0	74030	僮璋條	700	4	0.3	1	8
0	74031	僮璋條	700	4	0.3	1	8
0	74032	僮璋條	700	4	0.3	1	8
0	74033	僮璋條	700	4	0.3	1	8
0	74034	僮璋條	700	4	0.3	1	8
0	74035	僮璋條	700	4	0.3	1	8
0	74036	僮璋條	700	4	0.3	1	8
0	74037	僮璋條	700	4	0.3	1	8
0	74038	僮璋條	700	4	0.3	1	8
0	74039	僮璋條	700	4	0.3	1	8
0	74040	僮璋條	700	4	0.3	1	8
0	74041	僮璋條	700	4	0.3	1	8
0	74042	僮璋條	700	4	0.3	1	8
0	74043	笭祭條	700	4	0.3	1	8
0	74044	笭祭條	700	4	0.3	1	8
0	74045	笭祭條	700	4	0.3	1	8
0	74046	笭祭條	700	4	0.3	1	8
0	74047	笭祭條	700	4	0.3	1	8
0	74048	шる條	700	4	0.3	1	8
0	74049	шる條	700	4	0.3	1	8
0	74050	шる條	700	4	0.3	1	8
0	74051	酗磢條	700	4	0.3	1	8
0	74052	酗磢條	700	4	0.3	1	8
0	74053	酗磢條	700	4	0.3	1	8
0	74054	飭頞	2000	4	0.3	1	7
0	74055	шる條	700	4	0.3	1	8
0	74056	шる條	700	4	0.3	1	8
0	74057	酗磢條	700	4	0.3	1	8
0	74058	酗磢條	700	4	0.3	1	8
0	74059	шる條	700	4	0.3	1	8
0	74060	шる條	700	4	0.3	1	8
0	74061	酗磢條	700	4	0.3	1	8
0	74062	酗磢條	700	4	0.3	1	8
0	74063	酗磢條	700	4	0.3	1	8
0	74064	僮璋條	700	4	0.3	1	8
0	74065	僮璋條	700	4	0.3	1	8
0	74066	僮璋條	700	4	0.3	1	8
0	74067	酗磢條	700	4	0.3	1	8
0	74068	酗磢條	700	4	0.3	1	8
0	74069	僮璋條	700	4	0.3	1	8
0	74070	僮璋條	700	4	0.3	1	8
0	74071	僮璋條	700	4	0.3	1	8
0	74072	僮璋條	700	4	0.3	1	8
0	74073	酗磢條	700	4	0.3	1	8
0	74074	酗磢條	700	4	0.3	1	8
0	74075	酗磢條	700	4	0.3	1	8
0	74076	酗磢條	700	4	0.3	1	8
0	74077	шる條	700	4	0.3	1	8
0	74078	шる條	700	4	0.3	1	8
0	74079	酗磢條	700	4	0.3	1	8
0	74080	酗磢條	700	4	0.3	1	8
0	74081	酗磢條	700	4	0.3	1	8
0	74082	酗磢條	700	4	0.3	1	8
0	74083	僮璋條	700	4	0.3	1	8
0	74084	僮璋條	700	4	0.3	1	8
0	74085	шる條	700	4	0.3	1	8
0	74086	шる條	700	4	0.3	1	8
0	74087	僮璋條	700	4	0.3	1	8
0	74088	僮璋條	700	4	0.3	1	8
0	74089	僮璋條	700	4	0.3	1	8
0	74090	僮璋條	700	4	0.3	1	8
0	74091	шる條	700	4	0.3	1	8
0	74092	шる條	700	4	0.3	1	8
0	74093	珅衾痔	2000	4	0.3	1	7
0	74094	шる條	700	4	0.3	1	8
0	74095	шる條	700	4	0.3	1	8
0	74096	шる條	700	4	0.3	1	8
0	74097	шる條	700	4	0.3	1	8
0	74098	僮璋條	700	4	0.3	1	8
0	74099	僮璋條	700	4	0.3	1	8
0	74100	僮璋條	700	4	0.3	1	8
0	74101	僮璋條	700	4	0.3	1	8
0	74102	шる條	700	4	0.3	1	8
0	74103	шる條	700	4	0.3	1	8
0	74104	僮璋條	700	4	0.3	1	8
0	74105	僮璋條	700	4	0.3	1	8
0	74106	僮璋條	700	4	0.3	1	8
0	74107	僮璋條	700	4	0.3	1	8
0	110137	す傑茠朘	500	4	0.3	2	4
1	22203	嬝埻控茠朘	500	5	0.3	0	4
1	22204	昹假栠茠朘	500	5	0.3	0	4
1	74001	嬝埻淉泆	3000	40	0.3	1	1
1	74002	嬝埻璋坢	1000	20	0.3	1	2
1	74003	嬝埻璋坢	1000	20	0.3	1	2
1	74004	嬝埻陲傑藷	1200	20	0.3	1	3
1	74005	嬝埻控傑藷	1200	20	0.3	1	3
1	74006	璋坢	1000	20	0.3	1	2
1	74016	шる條	700	5	0.3	1	8
1	74017	шる條	700	5	0.3	1	8
1	74018	珅衾縒	2000	5	0.3	1	7
1	74021	酗磢條	700	5	0.3	1	8
1	74022	酗磢條	700	5	0.3	1	8
1	74023	珅衾葩	2000	5	0.3	1	7
1	74024	僮璋條	700	5	0.3	1	8
1	74030	僮璋條	700	5	0.3	1	8
1	74049	шる條	700	5	0.3	1	8
1	74050	шる條	700	5	0.3	1	8
1	74052	酗磢條	700	5	0.3	1	8
1	74053	酗磢條	700	5	0.3	1	8
1	74054	飭頞	2000	5	0.3	1	7
1	110137	す傑茠朘	1500	8	0.3	2	4
1	120038	嬝埻滅忐萸	1000	15	3	1	4
2	74001	嬝埻淉泆	3000	40	0.3	1	1
10	110136	詢粔茠朘	500	5	0.3	2	4
10	110136	詢粔茠朘	500	5	0.3	2	4
