id	instanceid	靡備	杅講	HP捷杅	馴僻捷杅	淝茠	褒伎濬倰
2	88801	恅票	3000	40	0.3	1	9
1	88801	恅票	3000	40	0.3	1	7
1	88802	殢條	700	5	0.3	1	8
1	88803	殢條	700	5	0.3	1	8
1	88804	殢條	700	5	0.3	1	8
1	88805	殢條	700	5	0.3	1	8
1	88806	殢條	700	5	0.3	1	8
1	88807	殢條	700	5	0.3	1	8
1	88810	殢條	700	5	0.3	1	8
1	88811	殢條	700	5	0.3	1	8
1	88822	笭る條	700	5	0.3	1	8
1	88823	笭る條	700	5	0.3	1	8
1	88824	笭る條	700	5	0.3	1	8
1	88838	竣栠條	700	5	0.3	1	8
1	88839	竣栠條	700	5	0.3	1	8
1	88840	笭る條	700	5	0.3	1	8
1	110396	皉蔬茠朘	1500	8	0.3	2	4
1	120188	杼秅滅忐萸	1000	15	3	1	4
1	130126	杼秅茠朘	500	5	0.3	0	4
1	130135	杼秅茠朘	500	5	0.3	0	4
0	88801	恅票	3000	40	0.3	1	7
0	88802	殢條	700	4	0.3	1	8
0	88803	殢條	700	4	0.3	1	8
0	88804	殢條	700	4	0.3	1	8
0	88805	殢條	700	4	0.3	1	8
0	88806	殢條	700	4	0.3	1	8
0	88807	殢條	700	4	0.3	1	8
0	88808	殢條	700	4	0.3	1	8
0	88809	殢條	700	4	0.3	1	8
0	88810	殢條	700	4	0.3	1	8
0	88811	殢條	700	4	0.3	1	8
0	88812	殢條	700	4	0.3	1	8
0	88813	殢條	700	4	0.3	1	8
0	88814	殢條	700	4	0.3	1	8
0	88815	竣栠條	700	4	0.3	1	8
0	88816	竣栠條	700	4	0.3	1	8
0	88817	笭る條	700	4	0.3	1	8
0	88818	笭る條	700	4	0.3	1	8
0	88819	笭る條	700	4	0.3	1	8
0	88820	笭る條	700	4	0.3	1	8
0	88821	笭る條	700	4	0.3	1	8
0	88822	笭る條	700	4	0.3	1	8
0	88823	笭る條	700	4	0.3	1	8
0	88824	笭る條	700	4	0.3	1	8
0	88825	笭る條	700	4	0.3	1	8
0	88826	笭る條	700	4	0.3	1	8
0	88827	笭る條	700	4	0.3	1	8
0	88828	笭る條	700	4	0.3	1	8
0	88829	笭る條	700	4	0.3	1	8
0	88830	笭る條	700	4	0.3	1	8
0	88831	笭る條	700	4	0.3	1	8
0	88832	笭る條	700	4	0.3	1	8
0	88833	笭る條	700	4	0.3	1	8
0	88834	笭る條	700	4	0.3	1	8
0	88835	笭る條	700	4	0.3	1	8
0	88836	笭る條	700	4	0.3	1	8
0	88837	笭る條	700	4	0.3	1	8
0	88838	竣栠條	700	4	0.3	1	8
0	88839	竣栠條	700	4	0.3	1	8
0	88840	笭る條	700	4	0.3	1	8
0	88841	竣栠條	700	4	0.3	1	8
0	88842	竣栠條	700	4	0.3	1	8
0	88843	笭る條	700	4	0.3	1	8
0	88844	笭る條	700	4	0.3	1	8
0	88845	笭る條	700	4	0.3	1	8
0	88846	笭る條	700	4	0.3	1	8
0	88847	笭る條	700	4	0.3	1	8
0	88848	笭る條	700	4	0.3	1	8
0	110396	皉蔬茠朘	500	4	0.3	2	4
0	130126	杼秅茠朘	500	4	0.3	0	4
0	130135	杼秅茠朘	500	4	0.3	0	4
