id	instanceid	名称	数量	HP倍数	攻击倍数	阵营	角色类型
0	300000	刘烨	2000	4	0.3	1	7
0	300001	邺城巡卫	700	4	0.3	1	8
0	300002	邺城巡卫	700	4	0.3	1	8
0	300003	邺城巡卫	700	4	0.3	1	8
0	300004	邺城巡卫	700	4	0.3	1	8
0	300010	徐晃	2000	4	0.3	1	7
0	300011	邺城巡卫	700	4	0.3	1	8
0	300012	邺城巡卫	700	4	0.3	1	8
0	300013	邺城巡卫	700	4	0.3	1	8
0	300014	邺城巡卫	700	4	0.3	1	8
0	300020	邺城巡卫	700	4	0.3	1	8
0	300021	邺城巡卫	700	4	0.3	1	8
0	300022	邺城巡卫	700	4	0.3	1	8
0	300023	邺城巡卫	700	4	0.3	1	8
0	300024	邺城巡卫	700	4	0.3	1	8
0	300030	夏侯渊	2000	4	0.3	1	7
0	300031	邺城巡卫	700	4	0.3	1	8
0	300032	邺城巡卫	700	4	0.3	1	8
0	300033	邺城巡卫	700	4	0.3	1	8
0	300034	邺城巡卫	700	4	0.3	1	8
0	300040	邺城巡卫	700	4	0.3	1	8
0	300041	邺城巡卫	700	4	0.3	1	8
0	300042	邺城巡卫	700	4	0.3	1	8
0	300043	邺城巡卫	700	4	0.3	1	8
0	300044	邺城巡卫	700	4	0.3	1	8
0	300050	张辽	2000	4	0.3	1	7
0	300051	邺城巡卫	700	4	0.3	1	8
0	300052	邺城巡卫	700	4	0.3	1	8
0	300053	邺城巡卫	700	4	0.3	1	8
0	300054	邺城巡卫	700	4	0.3	1	8
0	300060	李典	2000	4	0.3	1	7
0	300061	邺城守军	700	4	0.3	1	8
0	300062	邺城守军	700	4	0.3	1	8
0	300070	曹纯	2000	4	0.3	1	7
0	300071	邺城守军	700	4	0.3	1	8
0	300072	邺城守军	700	4	0.3	1	8
0	300080	于禁	2000	4	0.3	1	7
0	300081	邺城守军	700	4	0.3	1	8
0	300082	邺城守军	700	4	0.3	1	8
0	300090	曹洪	2000	4	0.3	1	7
0	300091	邺城守军	700	4	0.3	1	8
0	300092	邺城守军	700	4	0.3	1	8
0	300100	荀彧	2000	4	0.3	1	7
0	300101	皇城守军	700	4	0.3	1	8
0	300102	皇城守军	700	4	0.3	1	8
0	300110	程昱	2000	4	0.3	1	7
0	300111	皇城守军	700	4	0.3	1	8
0	300112	皇城守军	700	4	0.3	1	8
0	300120	夏侯惇	2000	4	0.3	1	7
0	300121	皇城守军	700	4	0.3	1	8
0	300122	皇城守军	700	4	0.3	1	8
0	300130	许褚	2000	4	0.3	1	7
0	300131	皇城守卫	700	4	0.3	1	8
0	300132	皇城守卫	700	4	0.3	1	8
0	300133	皇城守卫	700	4	0.3	1	8
0	300134	皇城守卫	700	4	0.3	1	8
0	300135	皇城守卫	700	4	0.3	1	8
0	300136	皇城守卫	700	4	0.3	1	8
0	300137	皇城守卫	700	4	0.3	1	8
0	300138	皇城守卫	700	4	0.3	1	8
0	300950	邺皇城大门1	1200	8	0.3	1	3
0	300951	邺皇城大门2	1200	8	0.3	1	3
0	300952	邺皇城大门3	1200	8	0.3	1	3
0	300953	邺箭楼	1000	8	0.3	1	2
0	300954	邺箭楼	1000	8	0.3	1	2
0	300955	邺岗楼	1000	8	0.3	1	2
0	300956	邺岗楼	1000	8	0.3	1	2
0	300957	邺辟邪	7000	8	0.3	1	1
0	300958	邺辟邪	7000	8	0.3	1	1
0	300959	邺辟邪	7000	8	0.3	1	1
0	300960	邺辟邪	7000	8	0.3	1	1
0	300961	邺大门	1200	8	0.3	1	3
0	300962	邺大门	1200	8	0.3	1	3
0	300963	邺大门	1200	8	0.3	1	3
0	300964	邺大门	1200	8	0.3	1	3
0	300966	邺出生点2	500	4	0.3	2	4
0	300967	邺据点1	500	4	0.3	0	4
0	300968	邺据点2	500	4	0.3	0	4
0	300969	邺据点3	500	4	0.3	0	4
0	300974	营寨1	500	4	0.3	1	4
0	300975	营寨2	500	4	0.3	1	4
0	300976	营寨3	500	4	0.3	1	4
3	300972	复活旗3	500	5	0.3	2	4
4	300973	复活旗4	500	5	0.3	2	4
5	300150	典韦	2000	5	0.3	1	7
5	300151	皇城守卫	700	5	0.3	1	8
5	300152	皇城守卫	700	5	0.3	1	8
5	300153	皇城守卫	700	5	0.3	1	8
5	300154	皇城守卫	700	5	0.3	1	8
5	300155	皇城守卫	700	5	0.3	1	8
5	300156	皇城守卫	700	5	0.3	1	8
5	300157	皇城守卫	700	5	0.3	1	8
5	300158	皇城守卫	700	5	0.3	1	8
5	300159	皇城守卫	700	5	0.3	1	8
5	300160	皇城守卫	700	5	0.3	1	8
6	300170	司马懿	2000	5	0.3	1	7
6	300171	皇城守卫	700	5	0.3	1	8
6	300172	皇城守卫	700	5	0.3	1	8
6	300173	皇城守卫	700	5	0.3	1	8
6	300174	皇城守卫	700	5	0.3	1	8
6	300175	皇城守卫	700	5	0.3	1	8
6	300176	皇城守卫	700	5	0.3	1	8
6	300177	皇城守卫	700	5	0.3	1	8
6	300178	皇城守卫	700	5	0.3	1	8
6	300179	皇城守卫	700	5	0.3	1	8
6	300180	皇城守卫	700	5	0.3	1	8
7	300190	吕布	2000	5	0.3	1	7
7	300191	高顺	2000	5	0.3	1	7
