id	instanceid	名称	数量	HP倍数	攻击倍数	阵营	角色类型
0	78901	狄道政厅	3000	40	0.3	1	1
0	22312	故天营寨	500	4	0.3	0	4
0	22313	大夏县营寨	500	4	0.3	0	4
0	22314	洮水营寨	500	4	0.3	0	4
0	78902	箭塔	1000	20	0.3	1	2
0	78903	箭塔	1000	20	0.3	1	2
0	78904	狄道南城门	1200	20	0.3	1	3
0	78905	李简	2000	4	0.3	1	7
0	78906	妫式	2000	4	0.3	1	7
0	78907	李繁	2000	4	0.3	1	7
0	78908	李琐	2000	4	0.3	1	7
0	78909	弓箭兵	700	4	0.3	1	8
0	78910	弓箭兵	700	4	0.3	1	8
0	78911	弓箭兵	700	4	0.3	1	8
0	78912	弓箭兵	700	4	0.3	1	8
0	78913	弓箭兵	700	4	0.3	1	8
0	78914	弓箭兵	700	4	0.3	1	8
0	78915	弓箭兵	700	4	0.3	1	8
0	78916	弓箭兵	700	4	0.3	1	8
0	78917	弓箭兵	700	4	0.3	1	8
0	78918	弓箭兵	700	4	0.3	1	8
0	78919	弓箭兵	700	4	0.3	1	8
0	78920	弓箭兵	700	4	0.3	1	8
0	78921	弓箭兵	700	4	0.3	1	8
0	78922	弓箭兵	700	4	0.3	1	8
0	78923	弓箭兵	700	4	0.3	1	8
0	78924	弓箭兵	700	4	0.3	1	8
0	78925	弓箭兵	700	4	0.3	1	8
0	78926	弓箭兵	700	4	0.3	1	8
0	78927	弓箭兵	700	4	0.3	1	8
0	78928	弓箭兵	700	4	0.3	1	8
0	78929	弓箭兵	700	4	0.3	1	8
0	78930	弓箭兵	700	4	0.3	1	8
0	78931	弓箭兵	700	4	0.3	1	8
0	78932	弓箭兵	700	4	0.3	1	8
0	78933	弓箭兵	700	4	0.3	1	8
0	78934	弓箭兵	700	4	0.3	1	8
0	78935	弓箭兵	700	4	0.3	1	8
0	78936	弓箭兵	700	4	0.3	1	8
0	78937	弓箭兵	700	4	0.3	1	8
0	78938	弓箭兵	700	4	0.3	1	8
0	78939	弓箭兵	700	4	0.3	1	8
0	78940	弓箭兵	700	4	0.3	1	8
0	78941	弓箭兵	700	4	0.3	1	8
0	78942	弓箭兵	700	4	0.3	1	8
0	78943	弓箭兵	700	4	0.3	1	8
0	78944	弓箭兵	700	4	0.3	1	8
0	78945	重骑兵	700	4	0.3	1	8
0	78946	重骑兵	700	4	0.3	1	8
0	78947	重骑兵	700	4	0.3	1	8
0	78948	重骑兵	700	4	0.3	1	8
0	78949	重步兵	700	4	0.3	1	8
0	78950	重步兵	700	4	0.3	1	8
0	78951	重步兵	700	4	0.3	1	8
0	78952	重步兵	700	4	0.3	1	8
0	78953	重步兵	700	4	0.3	1	8
0	78954	重步兵	700	4	0.3	1	8
0	78955	重步兵	700	4	0.3	1	8
0	78956	重步兵	700	4	0.3	1	8
0	78957	重步兵	700	4	0.3	1	8
0	78958	重步兵	700	4	0.3	1	8
0	78959	重步兵	700	4	0.3	1	8
0	78960	重步兵	700	4	0.3	1	8
0	78961	西凉铁骑	700	4	0.3	1	8
0	78962	重步兵	700	4	0.3	1	8
0	78963	重步兵	700	4	0.3	1	8
