id	instanceid	Ãû³Æ	ÊýÁ¿	HP±¶Êý	¹¥»÷±¶Êý	ÕóÓª	½ÇÉ«ÀàÐÍ
0	74401	Æ½ÑôÎ÷³ÇÃÅ	1200	20	0.3	1	3
0	22364	±±ÇüÓªÕ¯	500	4	0.3	0	4
0	22365	Æ½ÑôÎ÷ÄÏÓªÕ¯	500	4	0.3	0	4
0	22366	Æ½ÑôÎ÷ÓªÕ¯	500	4	0.3	0	4
0	22367	Æ½Ñô±±ÓªÕ¯	500	4	0.3	0	4
0	74402	Æ½ÑôÄÏ³ÇÃÅ	1200	20	0.3	1	3
0	74403	Æ½Ñô±±³ÇÃÅ	1200	20	0.3	1	3
0	74404	Æ½ÑôÕþÌü	3000	40	0.3	1	1
0	74405	Æ½Ñô¼ýËþ	1000	20	0.3	1	2
0	74406	Æ½Ñô¼ýËþ	1000	20	0.3	1	2
0	74407	ÕÅ¼Ã	2000	4	0.3	1	7
0	74408	Öìîå	2000	4	0.3	1	7
0	74409	ÖìÐã	2000	4	0.3	1	7
0	74410	Öì½â	2000	4	0.3	1	7
0	74411	¹­¼ý±ø	700	4	0.3	1	8
0	74412	¹­¼ý±ø	700	4	0.3	1	8
0	74413	¹­¼ý±ø	700	4	0.3	1	8
0	74414	¹­¼ý±ø	700	4	0.3	1	8
0	74415	¹­¼ý±ø	700	4	0.3	1	8
0	74416	¹­¼ý±ø	700	4	0.3	1	8
0	74417	¹­¼ý±ø	700	4	0.3	1	8
0	74418	¹­¼ý±ø	700	4	0.3	1	8
0	74419	¹­¼ý±ø	700	4	0.3	1	8
0	74420	¹­¼ý±ø	700	4	0.3	1	8
0	74421	¹­¼ý±ø	700	4	0.3	1	8
0	74422	¹­¼ý±ø	700	4	0.3	1	8
0	74423	¹­¼ý±ø	700	4	0.3	1	8
0	74424	¹­¼ý±ø	700	4	0.3	1	8
0	74425	¹­¼ý±ø	700	4	0.3	1	8
0	74426	¹­¼ý±ø	700	4	0.3	1	8
0	74427	¹­¼ý±ø	700	4	0.3	1	8
0	74428	¹­¼ý±ø	700	4	0.3	1	8
0	74429	¹­¼ý±ø	700	4	0.3	1	8
0	74430	¹­¼ý±ø	700	4	0.3	1	8
0	74431	¹­¼ý±ø	700	4	0.3	1	8
0	74432	¹­¼ý±ø	700	4	0.3	1	8
0	74433	¹­¼ý±ø	700	4	0.3	1	8
0	74434	¹­¼ý±ø	700	4	0.3	1	8
0	74435	¹­¼ý±ø	700	4	0.3	1	8
0	74436	¹­¼ý±ø	700	4	0.3	1	8
0	74437	¹­¼ý±ø	700	4	0.3	1	8
0	74438	¹­¼ý±ø	700	4	0.3	1	8
0	74439	¹­¼ý±ø	700	4	0.3	1	8
0	74440	¹­¼ý±ø	700	4	0.3	1	8
0	74441	¹­¼ý±ø	700	4	0.3	1	8
0	74442	¹­¼ý±ø	700	4	0.3	1	8
0	74443	¹­¼ý±ø	700	4	0.3	1	8
0	74444	¹­¼ý±ø	700	4	0.3	1	8
0	74445	¹­¼ý±ø	700	4	0.3	1	8
0	74446	¹­¼ý±ø	700	4	0.3	1	8
0	74447	¹­¼ý±ø	700	4	0.3	1	8
0	74448	¹­¼ý±ø	700	4	0.3	1	8
0	74449	¹­¼ý±ø	700	4	0.3	1	8
0	74450	¹­¼ý±ø	700	4	0.3	1	8
0	74451	³¤êª±ø	700	4	0.3	1	8
0	74452	³¤êª±ø	700	4	0.3	1	8
0	74453	¹­¼ý±ø	700	4	0.3	1	8
0	74454	¹­¼ý±ø	700	4	0.3	1	8
0	74455	³¤êª±ø	700	4	0.3	1	8
0	74456	¹­¼ý±ø	700	4	0.3	1	8
0	74457	¹­¼ý±ø	700	4	0.3	1	8
0	74458	³¤êª±ø	700	4	0.3	1	8
0	74459	³¤êª±ø	700	4	0.3	1	8
0	74460	¹­¼ý±ø	700	4	0.3	1	8
0	74461	¹­¼ý±ø	700	4	0.3	1	8
0	74462	³¤êª±ø	700	4	0.3	1	8
0	74463	¹­¼ý±ø	700	4	0.3	1	8
0	74464	¹­¼ý±ø	700	4	0.3	1	8
0	74465	³¤êª±ø	700	4	0.3	1	8
0	74466	³¤êª±ø	700	4	0.3	1	8
0	74467	¹­¼ý±ø	700	4	0.3	1	8
0	74468	³¤êª±ø	700	4	0.3	1	8
0	74469	³¤êª±ø	700	4	0.3	1	8
0	74470	³¤êª±ø	700	4	0.3	1	8
0	74471	³¤êª±ø	700	4	0.3	1	8
0	74472	³¤êª±ø	700	4	0.3	1	8
0	74473	ÖØÆï±ø	700	4	0.3	1	8
0	74474	³¤êª±ø	700	4	0.3	1	8
0	74475	³¤êª±ø	700	4	0.3	1	8
0	74476	³¤êª±ø	700	4	0.3	1	8
0	74477	³¤êª±ø	700	4	0.3	1	8
0	74478	³¤êª±ø	700	4	0.3	1	8
0	74479	³¤êª±ø	700	4	0.3	1	8
0	74480	³¤êª±ø	700	4	0.3	1	8
