id	instanceid	Ãû³Æ	ÊýÁ¿	HP±¶Êý	¹¥»÷±¶Êý	ÕóÓª	½ÇÉ«ÀàÐÍ
0	71701	ß®ÑôÕþÌü	3000	40	0.3	1	1
0	22201	ß®Ñô±±ÓªÕ¯	500	4	0.3	0	4
0	22202	Î÷ÑôÓªÕ¯	500	4	0.3	0	4
0	71702	ß®Ñô¼ýËþ	1000	20	0.3	1	2
0	71703	ß®Ñô¼ýËþ	1000	20	0.3	1	2
0	71704	ß®Ñô¶«³ÇÃÅ	1200	20	0.3	1	3
0	71705	ß®Ñô±±³ÇÃÅ	1200	20	0.3	1	3
0	71706	¼ýËþ	1000	20	0.3	1	2
0	71707	¹­¼ý±ø	700	4	0.3	1	8
0	71708	¹­¼ý±ø	700	4	0.3	1	8
0	71709	¹­¼ý±ø	700	4	0.3	1	8
0	71710	¹­¼ý±ø	700	4	0.3	1	8
0	71711	ÇáÆï±ø	700	4	0.3	1	8
0	71712	ÇáÆï±ø	700	4	0.3	1	8
0	71713	Ö£Ì©	2000	4	0.3	1	7
0	71714	ÇáÆï±ø	700	4	0.3	1	8
0	71715	ÇáÆï±ø	700	4	0.3	1	8
0	71716	ÇáÆï±ø	700	4	0.3	1	8
0	71717	ÇáÆï±ø	700	4	0.3	1	8
0	71718	Àî¶È	2000	4	0.3	1	7
0	71719	¹­¼ý±ø	700	4	0.3	1	8
0	71720	¹­¼ý±ø	700	4	0.3	1	8
0	71721	³¤êª±ø	700	4	0.3	1	8
0	71722	³¤êª±ø	700	4	0.3	1	8
0	71723	Ñî·î	2000	4	0.3	1	7
0	71724	¹­¼ý±ø	700	4	0.3	1	8
0	71725	¹­¼ý±ø	700	4	0.3	1	8
0	71726	¹­¼ý±ø	700	4	0.3	1	8
0	71727	¹­¼ý±ø	700	4	0.3	1	8
0	71728	¹­¼ý±ø	700	4	0.3	1	8
0	71729	¹­¼ý±ø	700	4	0.3	1	8
0	71730	¹­¼ý±ø	700	4	0.3	1	8
0	71731	¹­¼ý±ø	700	4	0.3	1	8
0	71732	¹­¼ý±ø	700	4	0.3	1	8
0	71733	¹­¼ý±ø	700	4	0.3	1	8
0	71734	¹­¼ý±ø	700	4	0.3	1	8
