id	instanceid	Ãû³Æ	ÊýÁ¿	HP±¶Êý	¹¥»÷±¶Êý	ÕóÓª	½ÇÉ«ÀàÐÍ
0	62301	Áø³ÇÕþÌü	3000	40	0.3	1	1
0	62302	Áø³ÇÄÏ³ÇÃÅ	1200	20	0.3	1	3
0	62303	Áø³Ç±±³ÇÃÅ	1200	20	0.3	1	3
0	62304	Áø³Ç¼ýËþ	1000	20	0.3	1	2
0	62305	Áø³Ç¼ýËþ	1000	20	0.3	1	2
0	62306	½¹´¥	3000	40	0.3	1	7
0	62307	Í»Æï±ø	700	4	0.3	1	8
0	62308	Í»Æï±ø	700	4	0.3	1	8
0	62309	Í»Æï±ø	700	4	0.3	1	8
0	62310	Í»Æï±ø	700	4	0.3	1	8
0	62311	Í»Æï±ø	700	4	0.3	1	8
0	62312	¹­¼ý±ø	700	4	0.3	1	8
0	62313	Í»Æï±ø	700	4	0.3	1	8
0	62314	¹­¼ý±ø	700	4	0.3	1	8
0	62315	Í»Æï±ø	700	4	0.3	1	8
0	62316	Í»Æï±ø	700	4	0.3	1	8
0	62317	Í»Æï±ø	700	4	0.3	1	8
0	62318	Í»Æï±ø	700	4	0.3	1	8
0	62319	¹­¼ý±ø	700	4	0.3	1	8
0	62320	¹­¼ý±ø	700	4	0.3	1	8
0	62321	Í»Æï±ø	700	4	0.3	1	8
0	62322	Í»Æï±ø	700	4	0.3	1	8
0	62323	¹­¼ý±ø	700	4	0.3	1	8
0	62324	¹­¼ý±ø	700	4	0.3	1	8
0	62325	Í»Æï±ø	700	4	0.3	1	8
0	62326	Í»Æï±ø	700	4	0.3	1	8
0	62327	Í»Æï±ø	700	4	0.3	1	8
0	62328	Í»Æï±ø	700	4	0.3	1	8
0	62329	Í»Æï±ø	700	4	0.3	1	8
0	62330	Í»Æï±ø	700	4	0.3	1	8
0	62331	¹­¼ý±ø	700	4	0.3	1	8
0	62332	¹­¼ý±ø	700	4	0.3	1	8
0	62333	¹­¼ý±ø	700	4	0.3	1	8
0	62334	¹­¼ý±ø	700	4	0.3	1	8
0	62335	¹­¼ý±ø	700	4	0.3	1	8
0	62336	¹­¼ý±ø	700	4	0.3	1	8
0	62337	¹­¼ý±ø	700	4	0.3	1	8
0	62338	¹­¼ý±ø	700	4	0.3	1	8
0	62339	¹­¼ý±ø	700	4	0.3	1	8
0	62340	¹­¼ý±ø	700	4	0.3	1	8
0	62341	¹­¼ý±ø	700	4	0.3	1	8
0	62342	¹­¼ý±ø	700	4	0.3	1	8
0	62343	¹­¼ý±ø	700	4	0.3	1	8
0	62344	¹­¼ý±ø	700	4	0.3	1	8
0	62345	¹­¼ý±ø	700	4	0.3	1	8
0	62346	¹­¼ý±ø	700	4	0.3	1	8
0	62347	¹­¼ý±ø	700	4	0.3	1	8
0	62348	¹­¼ý±ø	700	4	0.3	1	8
0	62349	Í»Æï±ø	700	4	0.3	1	8
0	62350	Í»Æï±ø	700	4	0.3	1	8
0	62351	Í»Æï±ø	700	4	0.3	1	8
0	62352	Í»Æï±ø	700	4	0.3	1	8
0	62353	¹­¼ý±ø	700	4	0.3	1	8
0	62354	¹­¼ý±ø	700	4	0.3	1	8
0	62355	Í»Æï±ø	700	4	0.3	1	8
0	62356	Í»Æï±ø	700	4	0.3	1	8
0	62357	Í»Æï±ø	700	4	0.3	1	8
0	62358	Í»Æï±ø	700	4	0.3	1	8
0	62359	Í»Æï±ø	700	4	0.3	1	8
0	62360	Í»Æï±ø	700	4	0.3	1	8
0	62361	¹­¼ý±ø	700	4	0.3	1	8
0	62362	¹­¼ý±ø	700	4	0.3	1	8
0	62363	Í»Æï±ø	700	4	0.3	1	8
0	62364	Í»Æï±ø	700	4	0.3	1	8
0	62365	Í»Æï±ø	700	4	0.3	1	8
0	62366	Í»Æï±ø	700	4	0.3	1	8
0	62367	Í»Æï±ø	700	4	0.3	1	8
0	62368	Í»Æï±ø	700	4	0.3	1	8
0	62369	¹­¼ý±ø	700	4	0.3	1	8
0	62370	¹­¼ý±ø	700	4	0.3	1	8
0	62371	Í»Æï±ø	700	4	0.3	1	8
0	62372	Í»Æï±ø	700	4	0.3	1	8
0	62373	¹­¼ý±ø	700	4	0.3	1	8
0	62374	¹­¼ý±ø	700	4	0.3	1	8
0	62375	¹­¼ý±ø	700	4	0.3	1	8
0	62376	¹­¼ý±ø	700	4	0.3	1	8
0	62377	¹­¼ý±ø	700	4	0.3	1	8
0	62378	¹­¼ý±ø	700	4	0.3	1	8
0	62379	¹­¼ý±ø	700	4	0.3	1	8
