id	instanceid	靡備	杅講	HP捷杅	馴僻捷杅	淝茠	褒伎濬倰
0	21147	屢栠淉泆	3000	40	0.3	1	1
0	21148	屢栠璋坢	1000	20	0.3	1	2
0	21149	屢栠璋坢	1000	20	0.3	1	2
0	21150	屢栠陲傑藷	1200	20	0.3	1	3
0	21151	屢栠控傑藷	1200	20	0.3	1	3
0	22012	屢栠控茠朘	500	4	0.3	0	4
0	22013	栠假茠朘	500	4	0.3	0	4
0	90901	璋瞼	1000	20	0.3	1	2
0	90902	僮璋條	700	4	0.3	1	8
0	90903	僮璋條	700	4	0.3	1	8
0	90904	僮璋條	700	4	0.3	1	8
0	90905	僮璋條	700	4	0.3	1	8
0	90906	шる條	700	4	0.3	1	8
0	90907	шる條	700	4	0.3	1	8
0	90908	梊楛	2000	4	0.3	1	7
0	90909	шる條	700	4	0.3	1	8
0	90910	шる條	700	4	0.3	1	8
0	90911	шる條	700	4	0.3	1	8
0	90912	шる條	700	4	0.3	1	8
0	90913	惚癒	2000	4	0.3	1	7
0	90914	僮璋條	700	4	0.3	1	8
0	90915	僮璋條	700	4	0.3	1	8
0	90916	笭祭條	700	4	0.3	1	8
0	90917	笭祭條	700	4	0.3	1	8
0	90918	麻茼	2000	4	0.3	1	7
0	90919	僮璋條	700	4	0.3	1	8
0	90920	僮璋條	700	4	0.3	1	8
0	90921	僮璋條	700	4	0.3	1	8
0	90922	僮璋條	700	4	0.3	1	8
0	90923	僮璋條	700	4	0.3	1	8
0	90924	僮璋條	700	4	0.3	1	8
0	90925	僮璋條	700	4	0.3	1	8
0	90926	僮璋條	700	4	0.3	1	8
0	90927	僮璋條	700	4	0.3	1	8
0	90928	僮璋條	700	4	0.3	1	8
0	90929	僮璋條	700	4	0.3	1	8
0	90930	僮璋條	700	4	0.3	1	8
0	90931	僮璋條	700	4	0.3	1	8
0	90932	僮璋條	700	4	0.3	1	8
0	90933	僮璋條	700	4	0.3	1	8
0	90934	僮璋條	700	4	0.3	1	8
0	90935	僮璋條	700	4	0.3	1	8
