id	instanceid	靡備	杅講	HP捷杅	馴僻捷杅	淝茠	褒伎濬倰
0	69401	啞鎮淉泆	3000	40	0.3	1	1
0	69402	啞鎮鰍傑藷	1200	20	0.3	1	3
0	69403	啞鎮控傑藷	1200	20	0.3	1	3
0	69404	啞鎮璋坢	1000	20	0.3	1	2
0	69405	啞鎮璋坢	1000	20	0.3	1	2
0	69406	晇謎	3000	40	0.3	1	7
0	69407	шる條	700	4	0.3	1	8
0	69408	шる條	700	4	0.3	1	8
0	69409	шる條	700	4	0.3	1	8
0	69410	шる條	700	4	0.3	1	8
0	69411	笭祭條	700	4	0.3	1	8
0	69412	殢條	700	4	0.3	1	8
0	69413	笭祭條	700	4	0.3	1	8
0	69414	殢條	700	4	0.3	1	8
0	69415	笭祭條	700	4	0.3	1	8
0	69416	笭祭條	700	4	0.3	1	8
0	69417	笭祭條	700	4	0.3	1	8
0	69418	笭祭條	700	4	0.3	1	8
0	69419	殢條	700	4	0.3	1	8
0	69420	殢條	700	4	0.3	1	8
0	69421	笭祭條	700	4	0.3	1	8
0	69422	笭祭條	700	4	0.3	1	8
0	69423	殢條	700	4	0.3	1	8
0	69424	殢條	700	4	0.3	1	8
0	69425	笭祭條	700	4	0.3	1	8
0	69426	笭祭條	700	4	0.3	1	8
0	69427	笭祭條	700	4	0.3	1	8
0	69428	笭祭條	700	4	0.3	1	8
0	69429	笭祭條	700	4	0.3	1	8
0	69430	笭祭條	700	4	0.3	1	8
0	69431	殢條	700	4	0.3	1	8
0	69432	殢條	700	4	0.3	1	8
0	69433	殢條	700	4	0.3	1	8
0	69434	殢條	700	4	0.3	1	8
0	69435	殢條	700	4	0.3	1	8
0	69436	殢條	700	4	0.3	1	8
0	69437	殢條	700	4	0.3	1	8
0	69438	殢條	700	4	0.3	1	8
0	69439	殢條	700	4	0.3	1	8
0	69440	殢條	700	4	0.3	1	8
0	69441	殢條	700	4	0.3	1	8
0	69442	殢條	700	4	0.3	1	8
0	69443	殢條	700	4	0.3	1	8
0	69444	殢條	700	4	0.3	1	8
0	69445	殢條	700	4	0.3	1	8
0	69446	殢條	700	4	0.3	1	8
0	69447	殢條	700	4	0.3	1	8
0	69448	殢條	700	4	0.3	1	8
0	69449	笭祭條	700	4	0.3	1	8
0	69450	笭祭條	700	4	0.3	1	8
0	69451	笭祭條	700	4	0.3	1	8
0	69452	笭祭條	700	4	0.3	1	8
0	69453	殢條	700	4	0.3	1	8
0	69454	殢條	700	4	0.3	1	8
0	69455	笭祭條	700	4	0.3	1	8
0	69456	笭祭條	700	4	0.3	1	8
0	69457	шる條	700	4	0.3	1	8
0	69458	шる條	700	4	0.3	1	8
0	69459	шる條	700	4	0.3	1	8
0	69460	шる條	700	4	0.3	1	8
0	69461	殢條	700	4	0.3	1	8
0	69462	殢條	700	4	0.3	1	8
0	69463	笭祭條	700	4	0.3	1	8
0	69464	笭祭條	700	4	0.3	1	8
0	69465	шる條	700	4	0.3	1	8
0	69466	шる條	700	4	0.3	1	8
0	69467	шる條	700	4	0.3	1	8
0	69468	шる條	700	4	0.3	1	8
0	69469	殢條	700	4	0.3	1	8
0	69470	殢條	700	4	0.3	1	8
0	69471	笭祭條	700	4	0.3	1	8
0	69472	笭祭條	700	4	0.3	1	8
0	69473	殢條	700	4	0.3	1	8
0	69474	殢條	700	4	0.3	1	8
0	69475	殢條	700	4	0.3	1	8
0	69476	殢條	700	4	0.3	1	8
0	69477	殢條	700	4	0.3	1	8
0	69478	殢條	700	4	0.3	1	8
0	69479	殢條	700	4	0.3	1	8
0	69480	殢條	700	4	0.3	1	8
0	69481	殢條	700	4	0.3	1	8
0	69482	殢條	700	4	0.3	1	8
0	69483	殢條	700	4	0.3	1	8
0	69484	殢條	700	4	0.3	1	8
0	69485	殢條	700	4	0.3	1	8
0	69486	殢條	700	4	0.3	1	8
0	69487	殢條	700	4	0.3	1	8
0	69488	殢條	700	4	0.3	1	8
0	69489	殢條	700	4	0.3	1	8
0	69490	殢條	700	4	0.3	1	8
0	69491	殢條	700	4	0.3	1	8
0	69492	殢條	700	4	0.3	1	8
0	69493	шる條	700	4	0.3	1	8
0	69494	шる條	700	4	0.3	1	8
0	69495	шる條	700	4	0.3	1	8
0	69496	шる條	700	4	0.3	1	8
0	69497	шる條	700	4	0.3	1	8
0	69498	шる條	700	4	0.3	1	8
0	69499	шる條	700	4	0.3	1	8
0	69500	шる條	700	4	0.3	1	8
0	110370	晊踩茠朘	500	4	0.3	2	4
0	130009	啞鎮茠朘	500	4	0.3	0	4
0	130010	啞鎮茠朘	500	4	0.3	0	4
1	69401	啞鎮淉泆	3000	40	0.3	1	1
1	69402	啞鎮鰍傑藷	1200	20	0.3	1	3
1	69403	啞鎮控傑藷	1200	20	0.3	1	3
1	69404	啞鎮璋坢	1000	20	0.3	1	2
1	69405	啞鎮璋坢	1000	20	0.3	1	2
1	69406	晇謎	3000	40	0.3	1	7
1	69411	笭祭條	700	5	0.3	1	8
1	69413	笭祭條	700	5	0.3	1	8
1	69431	殢條	700	5	0.3	1	8
1	69433	殢條	700	5	0.3	1	8
1	69440	殢條	700	5	0.3	1	8
1	69441	殢條	700	5	0.3	1	8
1	69470	殢條	700	5	0.3	1	8
1	69473	殢條	700	5	0.3	1	8
1	69483	殢條	700	5	0.3	1	8
1	69484	殢條	700	5	0.3	1	8
1	110370	晊踩茠朘	1500	8	0.3	2	4
1	120199	啞鎮滅忐萸	1000	15	3	1	4
1	130009	啞鎮茠朘	500	5	0.3	0	4
1	130010	啞鎮茠朘	500	5	0.3	0	4
2	69401	啞鎮淉泆	3000	40	0.3	1	9
2	69406	晇謎	3000	40	0.3	1	9
