id	instanceid	Ãû³Æ	ÊýÁ¿	HP±¶Êý	¹¥»÷±¶Êý	ÕóÓª	½ÇÉ«ÀàÐÍ
0	79301	±±µØÕþÌü	3000	40	0.3	1	1
0	22205	±±µØ±±ÓªÕ¯	500	4	0.3	0	4
0	22206	¸ßÆ½ÓªÕ¯	500	4	0.3	0	4
0	79302	±±µØ¼ýËþ	1000	20	0.3	1	2
0	79303	±±µØ¼ýËþ	1000	20	0.3	1	2
0	79304	±±µØ¶«³ÇÃÅ	1200	20	0.3	1	3
0	79305	±±µØ±±³ÇÃÅ	1200	20	0.3	1	3
0	79306	¼ýËþ	1000	20	0.3	1	2
0	79307	¹­¼ý±ø	700	4	0.3	1	8
0	79308	¹­¼ý±ø	700	4	0.3	1	8
0	79309	¹­¼ý±ø	700	4	0.3	1	8
0	79310	¹­¼ý±ø	700	4	0.3	1	8
0	79311	ÇáÆï±ø	700	4	0.3	1	8
0	79312	ÇáÆï±ø	700	4	0.3	1	8
0	79313	¶ÎìÐ	2000	4	0.3	1	7
0	79314	ÇáÆï±ø	700	4	0.3	1	8
0	79315	ÇáÆï±ø	700	4	0.3	1	8
0	79316	ÇáÆï±ø	700	4	0.3	1	8
0	79317	ÇáÆï±ø	700	4	0.3	1	8
0	79318	»Ê¸¦¼áÊÙ	2000	4	0.3	1	7
0	79319	¹­¼ý±ø	700	4	0.3	1	8
0	79320	¹­¼ý±ø	700	4	0.3	1	8
0	79321	°×š¾±ø	700	4	0.3	1	8
0	79322	°×š¾±ø	700	4	0.3	1	8
0	79323	»Ê¸¦ÑÖ	2000	4	0.3	1	7
0	79324	¹­¼ý±ø	700	4	0.3	1	8
0	79325	¹­¼ý±ø	700	4	0.3	1	8
0	79326	¹­¼ý±ø	700	4	0.3	1	8
0	79327	¹­¼ý±ø	700	4	0.3	1	8
0	79328	¹­¼ý±ø	700	4	0.3	1	8
0	79329	¹­¼ý±ø	700	4	0.3	1	8
0	79330	¹­¼ý±ø	700	4	0.3	1	8
0	79331	¹­¼ý±ø	700	4	0.3	1	8
0	79332	¹­¼ý±ø	700	4	0.3	1	8
0	79333	¹­¼ý±ø	700	4	0.3	1	8
0	79334	¹­¼ý±ø	700	4	0.3	1	8
0	79335	¹­¼ý±ø	700	4	0.3	1	8
0	79336	¹­¼ý±ø	700	4	0.3	1	8
0	79337	¹­¼ý±ø	700	4	0.3	1	8
0	79338	¹­¼ý±ø	700	4	0.3	1	8
0	79339	¹­¼ý±ø	700	4	0.3	1	8
0	79340	¹­¼ý±ø	700	4	0.3	1	8
0	79341	¹­¼ý±ø	700	4	0.3	1	8
0	79342	¹­¼ý±ø	700	4	0.3	1	8
0	79343	ÖØ²½±ø	700	4	0.3	1	8
0	79344	ÖØ²½±ø	700	4	0.3	1	8
0	79345	ÖØ²½±ø	700	4	0.3	1	8
0	79346	ÖØ²½±ø	700	4	0.3	1	8
0	79347	ÖØ²½±ø	700	4	0.3	1	8
0	79348	ÇáÆï±ø	700	4	0.3	1	8
0	79349	ÇáÆï±ø	700	4	0.3	1	8
0	79350	ÇáÆï±ø	700	4	0.3	1	8
0	79351	°×š¾±ø	700	4	0.3	1	8
0	79352	°×š¾±ø	700	4	0.3	1	8
0	79353	°×š¾±ø	700	4	0.3	1	8
0	79354	»Ê¸¦áÔ	2000	4	0.3	1	7
0	79355	ÇáÆï±ø	700	4	0.3	1	8
0	79356	ÇáÆï±ø	700	4	0.3	1	8
0	79357	°×š¾±ø	700	4	0.3	1	8
0	79358	°×š¾±ø	700	4	0.3	1	8
0	79359	ÇáÆï±ø	700	4	0.3	1	8
0	79360	ÇáÆï±ø	700	4	0.3	1	8
0	79361	°×š¾±ø	700	4	0.3	1	8
0	79362	°×š¾±ø	700	4	0.3	1	8
0	79363	°×š¾±ø	700	4	0.3	1	8
0	79364	¹­¼ý±ø	700	4	0.3	1	8
0	79365	¹­¼ý±ø	700	4	0.3	1	8
0	79366	¹­¼ý±ø	700	4	0.3	1	8
0	79367	°×š¾±ø	700	4	0.3	1	8
0	79368	°×š¾±ø	700	4	0.3	1	8
0	79369	¹­¼ý±ø	700	4	0.3	1	8
0	79370	¹­¼ý±ø	700	4	0.3	1	8
0	79371	¹­¼ý±ø	700	4	0.3	1	8
0	79372	¹­¼ý±ø	700	4	0.3	1	8
0	79373	°×š¾±ø	700	4	0.3	1	8
0	79374	°×š¾±ø	700	4	0.3	1	8
0	79375	°×š¾±ø	700	4	0.3	1	8
0	79376	°×š¾±ø	700	4	0.3	1	8
0	79377	ÇáÆï±ø	700	4	0.3	1	8
0	79378	ÇáÆï±ø	700	4	0.3	1	8
0	79379	°×š¾±ø	700	4	0.3	1	8
0	79380	°×š¾±ø	700	4	0.3	1	8
0	79381	°×š¾±ø	700	4	0.3	1	8
