id	instanceid	名称	数量	HP倍数	攻击倍数	阵营	角色类型
0	30300	武威城门	1200	15	0.3	1	3
0	30301	武威城门	1200	15	0.3	1	3
0	30302	武威政厅	3000	30	0.3	1	1
0	30303	武威箭塔	1000	12	0.3	1	2
0	30304	武威箭塔	1000	12	0.3	1	2
0	30305	武威防守点	700	1.5	0.3	1	4
0	30306	武威出生点	1500	8	0.3	2	4
0	30307	武威据点1	800	5	0.3	0	4
0	30308	武威据点2	800	5	0.3	0	4
0	30309	马腾	3000	4	0.3	1	7
0	30310	马秋	2000	4	0.3	1	7
0	30311	马休	2000	4	0.3	1	7
0	30312	虎卫营	700	3	0.3	1	8
0	30313	虎卫营	700	3	0.3	1	8
0	30314	虎卫营	700	3	0.3	1	8
0	30315	虎卫营	700	3	0.3	1	8
0	30316	虎卫营	700	3	0.3	1	8
0	30317	虎卫营	700	3	0.3	1	8
0	30318	虎卫营	700	3	0.3	1	8
0	30319	虎卫营	700	3	0.3	1	8
0	30320	虎卫营	700	3	0.3	1	8
0	30321	虎卫营	700	3	0.3	1	8
0	30322	虎卫营	700	3	0.3	1	8
0	30323	虎卫营	700	3	0.3	1	8
0	30324	虎卫营	700	3	0.3	1	8
0	30325	虎卫营	700	3	0.3	1	8
0	30326	虎卫营	700	3	0.3	1	8
0	30327	虎卫营	700	3	0.3	1	8
0	30328	虎卫营	700	3	0.3	1	8
0	30329	虎卫营	700	3	0.3	1	8
0	30330	虎卫营	700	3	0.3	1	8
0	30331	虎卫营	700	3	0.3	1	8
0	30332	虎卫营	700	3	0.3	1	8
0	30333	虎卫营	700	3	0.3	1	8
0	30334	虎卫营	700	3	0.3	1	8
0	30335	虎卫营	700	3	0.3	1	8
0	30336	虎卫营	700	3	0.3	1	8
0	30337	虎卫营	700	3	0.3	1	8
0	30338	虎卫营	700	3	0.3	1	8
0	30339	虎卫营	700	3	0.3	1	8
0	30340	虎卫营	700	3	0.3	1	8
0	30341	虎卫营	700	3	0.3	1	8
0	30342	虎卫营	700	3	0.3	1	8
0	30343	虎卫营	700	3	0.3	1	8
0	30344	弩兵	700	3	0.3	1	8
0	30345	弩兵	700	3	0.3	1	8
0	30346	弩兵	700	3	0.3	1	8
0	30347	弩兵	700	3	0.3	1	8
0	30348	弩兵	700	3	0.3	1	8
0	30349	弩兵	700	3	0.3	1	8
0	30350	弩兵	700	3	0.3	1	8
0	30351	弩兵	700	3	0.3	1	8
0	30352	弩兵	700	3	0.3	1	8
0	30353	弩兵	700	3	0.3	1	8
0	30354	弩兵	700	3	0.3	1	8
0	30355	弩兵	700	3	0.3	1	8
0	30356	弩兵	700	3	0.3	1	8
0	30357	弩兵	700	3	0.3	1	8
0	30358	士气水井					
1	30300	武威城门	1200	15	0.3	1	3
1	30301	武威城门	1200	15	0.3	1	3
1	30302	武威政厅	3000	40	0.3	1	1
1	30303	武威箭塔	1200	18	0.5	1	2
1	30304	武威箭塔	1200	18	0.5	1	2
1	30305	武威防守点	1000	1.5	3	1	4
1	30306	武威出生点	1500	8	0.3	2	4
1	30307	武威据点1	1000	4	0.3	0	4
1	30308	武威据点2	1000	4	0.3	0	4
1	30309	马腾	3000	6	0.3	1	7
1	30310	马秋	2000	6	0.3	1	7
1	30311	马休	2000	6	0.3	1	7
1	30312	虎卫营	700	5	0.3	1	8
1	30313	虎卫营	700	5	0.3	1	8
1	30314	虎卫营	700	5	0.3	1	8
1	30315	虎卫营	700	5	0.3	1	8
1	30316	虎卫营	700	5	0.3	1	8
1	30317	虎卫营	700	5	0.3	1	8
1	30318	虎卫营	700	5	0.3	1	8
1	30319	虎卫营	700	5	0.3	1	8
1	30320	虎卫营	700	5	0.3	1	8
1	30321	虎卫营	700	5	0.3	1	8
1	30322	虎卫营	700	5	0.3	1	8
1	30323	虎卫营	700	5	0.3	1	8
1	30324	虎卫营	700	5	0.3	1	8
1	30325	虎卫营	700	5	0.3	1	8
1	30326	虎卫营	700	5	0.3	1	8
1	30327	虎卫营	700	5	0.3	1	8
1	30328	虎卫营	700	5	0.3	1	8
1	30329	虎卫营	700	5	0.3	1	8
1	30330	虎卫营	700	5	0.3	1	8
1	30331	虎卫营	700	5	0.3	1	8
1	30332	虎卫营	700	5	0.3	1	8
1	30333	虎卫营	700	5	0.3	1	8
1	30334	虎卫营	700	5	0.3	1	8
1	30335	虎卫营	700	5	0.3	1	8
1	30336	虎卫营	700	5	0.3	1	8
1	30337	虎卫营	700	5	0.3	1	8
1	30338	虎卫营	700	5	0.3	1	8
1	30339	虎卫营	700	5	0.3	1	8
1	30340	虎卫营	700	5	0.3	1	8
1	30341	虎卫营	700	5	0.3	1	8
1	30342	虎卫营	700	5	0.3	1	8
1	30343	虎卫营	700	5	0.3	1	8
1	30344	弩兵	700	5	0.3	1	8
1	30345	弩兵	700	5	0.3	1	8
1	30346	弩兵	700	5	0.3	1	8
1	30347	弩兵	700	5	0.3	1	8
1	30348	弩兵	700	5	0.3	1	8
1	30349	弩兵	700	5	0.3	1	8
1	30350	弩兵	700	5	0.3	1	8
1	30351	弩兵	700	5	0.3	1	8
1	30352	弩兵	700	5	0.3	1	8
1	30353	弩兵	700	5	0.3	1	8
1	30354	弩兵	700	5	0.3	1	8
1	30355	弩兵	700	5	0.3	1	8
1	30356	弩兵	700	5	0.3	1	8
1	30357	弩兵	700	5	0.3	1	8
1	30358	士气水井					
2	30302	武威政厅	3000	40	0.3	1	1
50	30359	犀利的山贼	3200	5	0.4	3	7
51	30360	亢奋的山贼	3200	5	0.4	3	7
52	30361	坚韧的山贼	3200	5	0.4	3	7
53	30362	激昂的山贼	3200	5	0.4	3	7
